 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""06:45""";52;0;"1,289";"1,341";0;52;0;52; ; 
"=""07:00""";134;0;995;"1,129";0;134;0;134; ; 
"=""07:15""";458;0;733;"1,191";0;458;0;458; ; 
"=""07:30""";609;0;514;"1,122";9;609;0;618; ; 
"=""07:45""";709;0;152;861;37;709;173;918; ; 
"=""08:00""";879;0;360;"1,239";27;879;253;"1,158"; ; 
"=""08:10"""; ; ; ; ; ; ; ; ; ;180
"=""08:15""";"1,159";0;440;"1,599";60;"1,159";200;"1,418"; ; 
"=""08:15"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""08:30""";"1,272";0;467;"1,739";51;"1,272";263;"1,586"; ; 
"=""08:45""";708;0;61;769;63;708;"1,150";"1,921"; ; 
"=""08:45"""; ; ; ; ; ; ; ; ; ;"2,790"
"=""08:50"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""09:00""";"1,098";0;179;"1,277";173;"1,098";787;"2,059"; ; 
"=""09:00"""; ; ; ; ; ; ; ; ; ;"2,250"
"=""09:05"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""09:15""";"1,055";0;176;"1,231";176;"1,055";752;"1,983"; ; 
"=""09:20"""; ; ; ; ; ; ; ; ; ;"2,820"
"=""09:25"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""09:30""";"1,192";0;58;"1,250";57;"1,192";"1,099";"2,347"; ; 
"=""09:35"""; ; ; ; ; ; ; ; ; ;540
"=""09:40"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""09:45""";975;0;110;"1,085";111;975;"1,371";"2,457"; ; 
"=""09:50"""; ; ; ; ; ; ; ; ; ;"2,490"
"=""09:55"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:00""";"1,900";0;264;"2,164";282;"1,900";49;"2,231"; ; 
"=""10:15""";839;0;238;"1,077";229;839;966;"2,034"; ; 
"=""10:15"""; ; ; ; ; ; ; ; ; ;"2,970"
"=""10:20"""; ; ; ; ; ; ; ; ; ;"2,910"
"=""10:25"""; ; ; ; ; ; ; ; ; ;0
"=""10:30""";"1,720";0;200;"1,920";193;"1,720";158;"2,070"; ; 
"=""10:30"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:35"""; ; ; ; ; ; ; ; ; ;0
"=""10:40"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:45""";"1,554";0;374;"1,928";377;"1,554";78;"2,009"; ; 
"=""10:45"""; ; ; ; ; ; ; ; ; ;510
"=""10:50"""; ; ; ; ; ; ; ; ; ;"2,190"
"=""10:55"""; ; ; ; ; ; ; ; ; ;"2,820"
"=""11:00""";"1,444";0;425;"1,869";429;"1,444";606;"2,479"; ; 
"=""11:00"""; ; ; ; ; ; ; ; ; ;0
"=""11:05"""; ; ; ; ; ; ; ; ; ;"2,310"
"=""11:10"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:15""";"1,092";0;311;"1,403";317;"1,092";497;"1,906"; ; 
"=""11:20"""; ; ; ; ; ; ; ; ; ;"2,940"
"=""11:25"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:30""";744;0;199;943;200;744;777;"1,721"; ; 
"=""11:30"""; ; ; ; ; ; ; ; ; ;840
"=""11:35"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:45""";917;0;121;"1,038";120;917;365;"1,402"; ; 
"=""12:00""";810;0;88;898;91;810;266;"1,167"; ; 
"=""12:15""";884;0;52;936;50;884;41;975; ; 
"=""12:30""";933;0;44;977;56;933;411;"1,400"; ; 
"=""12:40"""; ; ; ; ; ; ; ; ; ;"1,950"
"=""12:45""";866;"1,330";109;"2,306";106;866;0;972; ; 
"=""12:45"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:00""";"2,594";432;40;"3,066";36;"2,594";0;"2,630"; ; 
"=""13:15""";"2,569";694;40;"3,303";37;"2,569";0;"2,606"; ; 
"=""13:30""";"2,211";"1,564";40;"3,814";36;"2,211";0;"2,246"; ; 
"=""13:30"""; ; ; ; ; ; ; ; ; ;"2,730"
"=""13:35"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:45""";"2,487";"1,366";41;"3,895";38;"2,487";0;"2,525"; ; 
"=""14:00""";"2,009";"1,148";405;"3,563";52;"2,009";0;"2,061"; ; 
"=""14:15""";"1,670";881;"1,237";"3,787";45;"1,670";0;"1,715"; ; 
"=""14:30""";"2,559";265;825;"3,649";22;"2,559";0;"2,581"; ; 
"=""14:45""";"2,345";0;"1,525";"3,870";0;"2,345";1;"2,346"; ; 
"=""15:00""";"1,633";0;"2,142";"3,775";0;"1,633";2;"1,635"; ; 
"=""15:15""";"1,940";0;"1,509";"3,449";5;"1,940";0;"1,945"; ; 
"=""15:30""";"1,740";0;"2,082";"3,822";0;"1,740";1;"1,741"; ; 
"=""15:45""";"1,626";0;451;"2,077";0;"1,626";2;"1,628"; ; 
"=""16:00""";803;0;"1,265";"2,067";0;803;1;803; ; 
"=""16:15""";355;1;"2,200";"2,556";0;355;0;355; ; 
"=""16:30""";631;0;"1,594";"2,225";0;631;1;632; ; 
"=""16:45""";286;0;"1,427";"1,713";0;286;1;287; ; 
"=""17:00""";330;0;591;921;0;330;0;330; ; 
"=""17:15""";456;1;"1,619";"2,076";0;456;0;456; ; 
"=""17:30""";248;0;"1,908";"2,156";0;248;1;249; ; 
"=""17:45""";169;0;"1,657";"1,826";0;169;0;169; ; 
"=""18:00""";51;0;"1,693";"1,743";0;51;0;51; ; 
"=""18:15""";12;0;"2,008";"2,021";0;12;1;13; ; 
"=""18:30""";0;0;"2,790";"3,167";0;0;3;; ; 
"=""18:45""";0;0;"2,815";"2,815";0;0;0;; ; 
"=""19:00""";0;0;"2,970";"2,631";0;0;1;; ; 
"=""19:15"""; ;1;"3,784";;0;;0;; ; 
"=""19:30"""; ;0;"2,885";;0;;0;; ; 
"=""19:45"""; ;0;"3,533";;0;;0;; ; 
"=""20:00"""; ;0;"3,814";;0;;0;; ; 
"=""20:15"""; ;0;"3,492";;0;;0;; ; 
"=""20:30"""; ;0;"2,870";;0;;0;; ; 
"=""20:45"""; ;0;"4,369";;0;;0;; ; 
"=""21:00"""; ;0;"3,607";;0;;0;; ; 
"=""21:15"""; ;0;"3,921";;0;;0;; ; 
"=""21:30"""; ;0;"4,608";;0;;0;; ; 
"=""21:45"""; ;0;"4,514";;0;;0;; ; 
"=""22:00"""; ;0;"3,148";;0;;0;; ; 
"=""22:15"""; ;0;"2,965";;0;;0;; ; 
"=""22:30"""; ;0;"2,925";;0;;0;; ; 
"=""22:45"""; ;0;"2,548";;0;;0;; ; 
"=""23:00"""; ;0;"2,852";;0;;0;; ; 
"=""23:15"""; ;0;"2,629";;0;;0;; ; 
"=""23:30"""; ;0;"2,374";;0;;0;; ; 
"=""23:45"""; ;0;"2,207";;0;;0;; ; 
"=""00:00"""; ;0;"2,302";;0;;0;;300;"3,000"
