 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""09:09"""; ; ; ; ; ; ; ; ; ;900
"=""09:14"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""09:15""";"1,288";0;182;"1,470";179;"1,288";828;"2,294"; ; 
"=""09:24"""; ; ; ; ; ; ; ; ; ;630
"=""09:29"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""09:30""";"1,340";0;117;"1,457";113;"1,340";957;"2,410"; ; 
"=""09:45""";"2,193";0;209;"2,402";216;"2,193";6;"2,414"; ; 
"=""09:54"""; ; ; ; ; ; ; ; ; ;"2,700"
"=""09:59"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:00""";"2,323";533;139;"2,995";145;"2,323";0;"2,468"; ; 
"=""10:15""";"1,202";0;52;"1,253";54;"1,202";"1,314";"2,570"; ; 
"=""10:19"""; ; ; ; ; ; ; ; ; ;"2,550"
"=""10:24"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:30""";"1,600";0;32;"1,632";22;"1,600";"1,395";"3,016"; ; 
"=""10:45""";"1,294";894;46;"2,234";53;"1,294";0;"1,347"; ; 
"=""10:59"""; ; ; ; ; ; ; ; ; ;"1,980"
"=""11:00""";"1,247";867;61;"2,175";48;"1,247";0;"1,295"; ; 
"=""11:04"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:14"""; ; ; ; ; ; ; ; ; ;"2,970"
"=""11:15""";"1,844";0;46;"1,890";37;"1,844";"1,040";"2,920"; ; 
"=""11:19"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:30""";"1,880";0;85;"1,965";84;"1,880";131;"2,095"; ; 
"=""11:34"""; ; ; ; ; ; ; ; ; ;"1,440"
"=""11:39"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:45""";"1,497";0;242;"1,739";246;"1,497";"1,022";"2,765"; ; 
"=""11:54"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""11:59"""; ; ; ; ; ; ; ; ; ;"2,670"
"=""12:00""";"1,060";0;86;"1,146";117;"1,060";"1,801";"2,978"; ; 
"=""12:04"""; ; ; ; ; ; ; ; ; ;"2,430"
"=""12:09"""; ; ; ; ; ; ; ; ; ;"2,310"
"=""12:14"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:15""";838;0;86;924;248;838;"1,648";"2,734"; ; 
"=""12:30""";859;0;60;919;95;859;482;"1,435"; ; 
"=""12:45""";"1,867";0;27;"1,894";120;"1,867";751;"2,738"; ; 
"=""13:00""";"2,870";"1,438";193;"4,501";111;"2,870";0;"2,981"; ; 
"=""13:15""";698;"2,320";"1,006";"4,024";46;698;0;744; ; 
"=""13:19"""; ; ; ; ; ; ; ; ; ;900
"=""13:24"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:30""";"2,869";604;388;"3,861";110;"2,869";0;"2,979"; ; 
"=""13:45""";"2,858";995;368;"4,221";37;"2,858";0;"2,895"; ; 
"=""14:00""";"1,578";756;"1,574";"3,908";22;"1,578";0;"1,600"; ; 
"=""14:15""";"2,155";0;"1,899";"4,055";35;"2,155";35;"2,225"; ; 
"=""14:30""";"1,660";3;"2,694";"4,357";46;"1,660";0;"1,706"; ; 
"=""14:45""";"2,384";2;"1,871";"4,257";0;"2,384";0;"2,384"; ; 
"=""15:00""";"1,026";0;"2,307";"3,333";0;"1,026";2;"1,028"; ; 
"=""15:15""";415;0;"2,000";"2,416";0;415;1;416; ; 
"=""15:30""";297;0;"1,897";"2,194";0;297;0;297; ; 
"=""15:45""";647;0;"1,080";"1,727";0;647;0;647; ; 
"=""16:00""";610;0;734;"1,344";0;610;0;610; ; 
"=""16:15""";702;0;337;"1,039";1;702;2;705; ; 
"=""16:30""";528;3;527;"1,057";0;528;0;528; ; 
"=""16:45""";188;1;710;899;0;188;0;188; ; 
"=""17:00""";130;0;807;937;0;130;0;130; ; 
"=""17:15""";59;0;"1,659";"1,718";0;59;0;59; ; 
"=""17:30""";19;0;"1,946";"1,965";0;19;0;19; ; 
"=""17:45""";32;1;"1,886";"1,919";0;32;0;32; ; 
"=""18:00""";19;0;"2,330";"2,349";0;19;1;20; ; 
"=""18:15""";31;0;"2,311";"2,342";0;31;0;31; ; 
"=""18:30""";18;0;"2,087";"2,106";0;18;2;20; ; 
"=""18:45""";2;0;"2,770";"2,773";0;2;0;2; ; 
"=""19:00""";0;0;"2,869";"2,549";0;0;3;; ; 
"=""19:15""";0;0;"2,478";"2,477";0;0;1;; ; 
"=""19:30""";0;0;"2,273";"2,251";0;0;0;; ; 
"=""19:45"""; ;0;"2,821";;0;;0;; ; 
"=""20:00"""; ;1;"2,246";;0;;0;; ; 
"=""20:15"""; ;0;"3,741";;0;;1;; ; 
"=""20:30"""; ;0;"3,826";;0;;1;; ; 
"=""20:45"""; ;0;"3,972";;0;;1;; ; 
"=""21:00"""; ;1;"2,805";;0;;0;; ; 
"=""21:15"""; ;0;"4,587";;0;;0;; ; 
"=""21:30"""; ;0;"3,158";;0;;1;; ; 
"=""21:45"""; ;0;"3,174";;0;;2;; ; 
"=""22:00"""; ;0;"2,726";;0;;1;; ; 
"=""22:15"""; ;1;"3,042";;0;;0;; ; 
"=""22:30"""; ;0;"2,775";;0;;2;; ; 
"=""22:45"""; ;0;"2,497";;0;;0;; ; 
"=""23:00"""; ;0;"2,392";;0;;1;; ; 
"=""23:15"""; ;0;"2,515";;0;;4;; ; 
"=""23:30"""; ;1;"2,152";;0;;0;; ; 
"=""23:45"""; ;0;"2,145";;0;;1;; ; 
"=""00:00"""; ;0;"2,228";;0;;1;;300;"3,000"
