 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""17:45""";391;0;"1,684";"2,075";0;391;0;391; ; 
"=""18:00""";485;0;"1,149";"1,634";0;485;0;485; ; 
"=""18:15""";409;0;996;"1,405";0;409;0;409; ; 
"=""18:30""";165;0;"1,230";"1,395";0;165;0;165; ; 
"=""18:45""";26;0;"1,955";"1,981";0;26;0;26; ; 
"=""19:00""";0;0;"1,488";"1,488";0;0;0;; ; 
"=""19:15""";0;0;"1,349";"1,454";0;0;0;; ; 
"=""19:30""";0;0;"2,172";"2,172";0;0;0;; ; 
"=""19:45""";0;0;"2,348";"2,592";0;0;0;; ; 
"=""20:00"""; ;0;"2,400";;0;;0;; ; 
"=""20:15"""; ;0;"2,655";;0;;0;; ; 
"=""20:30"""; ;0;"2,277";;0;;0;; ; 
"=""20:45"""; ;0;"3,075";;0;;0;; ; 
"=""21:00"""; ;0;"3,165";;0;;0;; ; 
"=""21:15"""; ;0;"2,523";;0;;0;; ; 
"=""21:30"""; ;0;"3,593";;0;;0;; ; 
"=""21:45"""; ;0;"2,744";;0;;0;; ; 
"=""22:00"""; ;0;"2,528";;0;;0;; ; 
"=""22:15"""; ;0;"2,161";;0;;0;; ; 
"=""22:30"""; ;0;"2,320";;0;;0;; ; 
"=""22:45"""; ;0;"1,928";;0;;0;; ; 
"=""23:00"""; ;0;"1,928";;0;;0;; ; 
"=""23:15"""; ;0;"2,025";;0;;0;; ; 
"=""23:30"""; ;0;"1,785";;0;;0;; ; 
"=""23:45"""; ;0;"1,915";;0;;0;; ; 
"=""00:00"""; ;0;"1,626";;0;;0;;300;"3,000"
