 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""13:45""";265;205;"2,592";"3,061";12;265;0;276; ; 
"=""14:00""";247;0;"2,699";"2,946";0;247;1;248; ; 
"=""14:15""";310;1;"2,238";"2,549";0;310;0;310; ; 
"=""14:30""";260;0;"2,600";"2,860";0;260;1;261; ; 
"=""14:45""";246;0;"2,628";"2,875";0;246;1;247; ; 
"=""15:00""";272;1;"1,479";"1,752";0;272;0;272; ; 
"=""15:15""";257;0;"1,548";"1,805";0;257;1;258; ; 
"=""15:30""";252;0;"2,531";"2,783";0;252;1;253; ; 
"=""15:45""";305;1;884;"1,190";0;305;0;305; ; 
"=""16:00""";541;0;494;"1,035";0;541;0;541; ; 
"=""16:15""";657;0;333;990;0;657;0;657; ; 
"=""16:30""";833;0;129;962;1;833;0;834; ; 
"=""16:45""";819;0;25;844;23;819;0;842; ; 
"=""17:00""";778;0;575;"1,353";2;778;6;786; ; 
"=""17:15""";493;2;"2,120";"2,614";0;493;0;493; ; 
"=""17:30""";288;0;"1,511";"1,799";0;288;1;289; ; 
"=""17:45""";184;0;"1,402";"1,587";0;184;1;185; ; 
"=""18:00""";18;0;"1,735";"1,753";0;18;0;18; ; 
"=""18:15""";0;0;"3,136";"3,135";0;0;1;0; ; 
"=""18:30""";0;2;"2,337";"2,524";0;0;0;; ; 
"=""18:45""";0;0;"2,511";"2,510";0;0;1;; ; 
"=""19:00""";0;1;"2,747";"2,562";0;0;0;; ; 
"=""19:15"""; ;0;"2,914";;0;;0;; ; 
"=""19:30"""; ;0;"4,087";;0;;0;; ; 
"=""19:45"""; ;0;"2,508";;0;;0;; ; 
"=""20:00"""; ;0;"2,636";;0;;0;; ; 
"=""20:15"""; ;0;"3,197";;0;;0;; ; 
"=""20:30"""; ;0;"2,271";;0;;0;; ; 
"=""20:45"""; ;0;"1,955";;0;;0;; ; 
"=""21:00"""; ;0;"2,347";;0;;0;; ; 
"=""21:15"""; ;0;"2,092";;0;;0;; ; 
"=""21:30"""; ;0;"2,011";;0;;0;; ; 
"=""21:45"""; ;0;"1,681";;0;;0;; ; 
"=""22:00"""; ;0;"1,889";;0;;0;; ; 
"=""22:15"""; ;0;"2,100";;0;;0;; ; 
"=""22:30"""; ;0;"1,660";;0;;0;; ; 
"=""22:45"""; ;0;"1,514";;0;;0;; ; 
"=""23:00"""; ;0;"1,298";;0;;0;; ; 
"=""23:15"""; ;0;"1,498";;0;;0;; ; 
"=""23:30"""; ;0;"1,544";;0;;0;; ; 
"=""23:45"""; ;0;"1,551";;0;;0;; ; 
"=""00:00"""; ;0;"1,652";;0;;0;;300;"3,000"
