 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""11:22"""; ; ; ; ; ; ; ; ; ;"2,970"
"=""11:27"""; ; ; ; ; ; ; ; ; ;960
"=""11:30""";766;0;19;785;238;766;196;"1,199"; ; 
"=""11:37"""; ; ; ; ; ; ; ; ; ;900
"=""11:42"""; ; ; ; ; ; ; ; ; ;"1,920"
"=""11:45""";623;0;48;671;328;623;175;"1,126"; ; 
"=""11:47"""; ; ; ; ; ; ; ; ; ;900
"=""11:52"""; ; ; ; ; ; ; ; ; ;930
"=""11:57"""; ; ; ; ; ; ; ; ; ;840
"=""12:00""";686;0;57;743;351;686;148;"1,184"; ; 
"=""12:02"""; ; ; ; ; ; ; ; ; ;930
"=""12:07"""; ; ; ; ; ; ; ; ; ;"1,710"
"=""12:12"""; ; ; ; ; ; ; ; ; ;"1,020"
"=""12:15""";676;0;46;722;341;676;135;"1,151"; ; 
"=""12:17"""; ; ; ; ; ; ; ; ; ;"2,220"
"=""12:22"""; ; ; ; ; ; ; ; ; ;630
"=""12:27"""; ; ; ; ; ; ; ; ; ;"1,080"
"=""12:30""";800;0;62;862;297;800;107;"1,204"; ; 
"=""12:32"""; ; ; ; ; ; ; ; ; ;"1,860"
"=""12:37"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:45""";"1,594";245;95;"1,933";214;"1,594";0;"1,807"; ; 
"=""13:00""";"1,637";200;30;"1,866";32;"1,637";0;"1,669"; ; 
"=""13:07"""; ; ; ; ; ; ; ; ; ;"2,010"
"=""13:12"""; ; ; ; ; ; ; ; ; ;"1,950"
"=""13:15""";"1,854";0;67;"1,920";212;"1,854";451;"2,516"; ; 
"=""13:17"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:27"""; ; ; ; ; ; ; ; ; ;990
"=""13:30""";"1,810";1;108;"1,918";203;"1,810";0;"2,012"; ; 
"=""13:32"""; ; ; ; ; ; ; ; ; ;"2,370"
"=""13:37"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:42"""; ; ; ; ; ; ; ; ; ;"2,010"
"=""13:45""";"1,440";0;129;"1,569";234;"1,440";82;"1,755"; ; 
"=""13:52"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:57"""; ; ; ; ; ; ; ; ; ;"2,040"
"=""14:00""";"1,461";0;123;"1,584";317;"1,461";113;"1,891"; ; 
"=""14:02"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:15""";"2,011";93;162;"2,266";207;"2,011";0;"2,218"; ; 
"=""14:27"""; ; ; ; ; ; ; ; ; ;990
"=""14:30""";"1,696";0;17;"1,713";165;"1,696";216;"2,078"; ; 
"=""14:32"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:45""";"1,913";92;86;"2,090";82;"1,913";0;"1,995"; ; 
"=""15:00""";"1,801";561;49;"2,412";53;"1,801";0;"1,854"; ; 
"=""15:15""";"1,374";0;47;"1,420";48;"1,374";232;"1,653"; ; 
"=""15:30""";"1,337";86;93;"1,516";137;"1,337";0;"1,474"; ; 
"=""15:45""";"1,113";197;107;"1,417";105;"1,113";0;"1,218"; ; 
"=""16:00""";928;0;25;953;23;928;115;"1,066"; ; 
"=""16:15""";844;0;16;860;16;844;13;872; ; 
"=""16:30""";701;183;18;902;14;701;0;715; ; 
"=""16:45""";494;329;28;851;27;494;0;521; ; 
"=""17:00""";326;870;80;"1,276";41;326;0;367; ; 
"=""17:15""";265;26;"1,954";"2,245";0;265;0;265; ; 
"=""17:30""";160;0;"1,954";"2,114";0;160;2;161; ; 
"=""17:45""";118;0;"1,725";"1,843";0;118;0;118; ; 
"=""18:00""";72;0;"1,678";"1,750";0;72;0;72; ; 
"=""18:15""";27;0;"2,481";"2,508";0;27;1;28; ; 
"=""18:30""";2;0;"2,914";"2,916";0;2;1;3; ; 
"=""18:45""";0;0;"2,392";"2,428";0;0;1;; ; 
"=""19:00""";0;0;"4,142";"4,142";0;0;0;; ; 
"=""19:15""";0;0;"3,985";"4,372";0;0;0;; ; 
"=""19:30"""; ;0;"4,145";;0;;0;; ; 
"=""19:45"""; ;0;"3,520";;0;;0;; ; 
"=""20:00"""; ;0;"3,142";;0;;0;; ; 
"=""20:15"""; ;0;"4,088";;0;;0;; ; 
"=""20:30"""; ;0;"3,243";;0;;0;; ; 
"=""20:45"""; ;0;"4,370";;0;;0;; ; 
"=""21:00"""; ;0;"3,660";;0;;0;; ; 
"=""21:15"""; ;130;"2,716";;1;;0;; ; 
"=""21:30"""; ;"1,859";811;;44;;0;; ; 
"=""21:45"""; ;645;"2,253";;20;;0;; ; 
"=""22:00"""; ;0;"2,376";;0;;1;; ; 
"=""22:15"""; ;0;"1,903";;0;;3;; ; 
"=""22:30"""; ;0;"2,336";;0;;0;; ; 
"=""22:45"""; ;0;"2,203";;0;;0;; ; 
"=""23:00"""; ;0;"2,095";;0;;0;; ; 
"=""23:15"""; ;3;"3,144";;0;;0;; ; 
"=""23:30"""; ;0;"2,702";;0;;1;; ; 
"=""23:45"""; ;0;"3,245";;0;;1;; ; 
"=""00:00"""; ;0;"3,268";;0;;2;;300;"3,000"
