 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""10:00""";"1,511";0;853;"2,365";95;"1,511";494;"2,100"; ; 
"=""10:15""";742;1;"1,006";"1,748";2;742;0;743; ; 
"=""10:30""";"1,183";0;708;"1,891";10;"1,183";39;"1,232"; ; 
"=""10:45""";"1,016";0;662;"1,678";10;"1,016";45;"1,071"; ; 
"=""11:00""";"1,519";0;525;"2,043";23;"1,519";274;"1,815"; ; 
"=""11:15""";"1,486";0;155;"1,641";36;"1,486";366;"1,888"; ; 
"=""11:19"""; ; ; ; ; ; ; ; ; ;"2,460"
"=""11:24"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:30""";"1,444";0;57;"1,501";12;"1,444";213;"1,669"; ; 
"=""11:45""";948;0;17;965;14;948;498;"1,460"; ; 
"=""12:00""";938;0;25;963;28;938;747;"1,713"; ; 
"=""12:15""";903;0;14;917;16;903;"1,502";"2,420"; ; 
"=""12:30""";899;0;16;915;13;899;"1,317";"2,229"; ; 
"=""12:39"""; ; ; ; ; ; ; ; ; ;"2,310"
"=""12:44"""; ; ; ; ; ; ; ; ; ;720
"=""12:45""";829;0;101;930;135;829;"1,148";"2,112"; ; 
"=""12:49"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:00""";"1,739";0;99;"1,838";110;"1,739";638;"2,486"; ; 
"=""13:15""";"2,089";0;19;"2,108";93;"2,089";819;"3,000"; ; 
"=""13:30""";"2,667";214;44;"2,925";41;"2,667";0;"2,708"; ; 
"=""13:45""";"1,934";"1,241";18;"3,192";13;"1,934";0;"1,947"; ; 
"=""14:00""";"1,274";"1,691";28;"2,993";25;"1,274";0;"1,299"; ; 
"=""14:15""";854;"1,044";582;"2,479";38;854;0;892; ; 
"=""14:30""";702;843;944;"2,489";31;702;0;733; ; 
"=""14:44"""; ; ; ; ; ; ; ; ; ;"2,940"
"=""14:45""";"1,109";0;"1,008";"2,117";30;"1,109";88;"1,227"; ; 
"=""14:49"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:00""";"2,736";133;482;"3,351";90;"2,736";0;"2,826"; ; 
"=""15:15""";"1,554";0;"1,655";"3,209";1;"1,554";1;"1,555"; ; 
"=""15:30""";"1,427";0;"1,517";"2,943";0;"1,427";1;"1,427"; ; 
"=""15:39"""; ; ; ; ; ; ; ; ; ;"2,940"
"=""15:44"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:45""";"1,242";0;465;"1,707";14;"1,242";70;"1,326"; ; 
"=""16:00""";854;0;696;"1,549";1;854;19;874; ; 
"=""16:15""";736;0;809;"1,545";0;736;0;736; ; 
"=""16:30""";910;0;654;"1,565";3;910;0;914; ; 
"=""16:45""";542;1;"1,000";"1,543";0;542;0;542; ; 
"=""17:00""";714;1;"1,616";"2,331";0;714;0;714; ; 
"=""17:15""";438;0;"2,469";"2,907";0;438;2;440; ; 
"=""17:30""";434;0;"2,579";"3,012";0;434;0;434; ; 
"=""17:45""";313;0;"3,140";"3,454";0;313;0;313; ; 
"=""18:00""";179;1;"2,356";"2,536";0;179;0;179; ; 
"=""18:15""";109;0;"3,801";"3,910";0;109;1;110; ; 
"=""18:30""";27;2;"2,837";"2,866";0;27;0;27; ; 
"=""18:45""";1;2;"2,657";"2,660";0;1;0;1; ; 
"=""19:00""";0;1;"3,052";"2,614";0;0;0;; ; 
"=""19:15""";0;1;"2,842";"2,843";0;0;0;; ; 
"=""19:30""";0;1;"3,732";"3,436";0;0;0;; ; 
"=""19:45"""; ;0;"3,469";;0;;2;; ; 
"=""20:00"""; ;0;"3,384";;0;;0;; ; 
"=""20:15"""; ;2;"2,556";;0;;0;; ; 
"=""20:30"""; ;0;"2,578";;0;;0;; ; 
"=""20:45"""; ;0;"2,149";;0;;0;; ; 
"=""21:00"""; ;0;"2,566";;0;;1;; ; 
"=""21:15"""; ;1;"2,518";;0;;0;; ; 
"=""21:30"""; ;0;"2,039";;0;;1;; ; 
"=""21:45"""; ;1;"3,455";;0;;0;; ; 
"=""22:00"""; ;0;"3,015";;0;;2;; ; 
"=""22:15"""; ;1;"2,803";;0;;0;; ; 
"=""22:30"""; ;0;"3,820";;0;;3;; ; 
"=""22:45"""; ;0;"2,495";;0;;0;; ; 
"=""23:00"""; ;1;"2,165";;0;;0;; ; 
"=""23:15"""; ;0;"2,278";;0;;1;; ; 
"=""23:30"""; ;0;"2,504";;0;;1;; ; 
"=""23:45"""; ;1;"1,665";;0;;0;; ; 
"=""00:00"""; ;1;"2,169";;0;;0;;300;"3,000"
