 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""07:15""";457;1;370;827;2;457;0;459; ; 
"=""07:30""";720;0;289;"1,009";24;720;37;780; ; 
"=""07:45""";838;0;155;992;16;838;225;"1,078"; ; 
"=""07:47"""; ; ; ; ; ; ; ; ; ;"2,460"
"=""07:52"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""08:00""";951;0;141;"1,092";29;951;380;"1,361"; ; 
"=""08:15""";795;0;235;"1,030";15;795;221;"1,032"; ; 
"=""08:30""";806;0;264;"1,070";18;806;102;925; ; 
"=""08:45""";725;0;260;985;26;725;861;"1,612"; ; 
"=""09:00""";711;0;30;741;31;711;980;"1,722"; ; 
"=""09:15""";747;0;28;775;29;747;"1,096";"1,871"; ; 
"=""09:22"""; ; ; ; ; ; ; ; ; ;0
"=""09:27"""; ; ; ; ; ; ; ; ; ;"1,890"
"=""09:30""";"1,829";323;122;"2,273";110;"1,829";0;"1,939"; ; 
"=""09:32"""; ; ; ; ; ; ; ; ; ;0
"=""09:37"""; ; ; ; ; ; ; ; ; ;540
"=""09:42"""; ; ; ; ; ; ; ; ; ;600
"=""09:45""";"1,227";476;281;"1,983";283;"1,227";0;"1,510"; ; 
"=""09:47"""; ; ; ; ; ; ; ; ; ;480
"=""09:52"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""09:57"""; ; ; ; ; ; ; ; ; ;"2,190"
"=""10:00""";"1,518";105;405;"2,029";399;"1,518";0;"1,917"; ; 
"=""10:02"""; ; ; ; ; ; ; ; ; ;"2,850"
"=""10:07"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:15""";"1,535";503;452;"2,489";348;"1,535";0;"1,882"; ; 
"=""10:30""";"1,043";0;806;"1,849";90;"1,043";10;"1,142"; ; 
"=""10:37"""; ; ; ; ; ; ; ; ; ;"2,340"
"=""10:42"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:45""";"1,343";0;817;"2,160";175;"1,343";93;"1,611"; ; 
"=""10:52"""; ; ; ; ; ; ; ; ; ;"2,550"
"=""10:57"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:00""";"1,023";0;488;"1,511";64;"1,023";31;"1,118"; ; 
"=""11:15""";767;18;693;"1,479";66;767;0;833; ; 
"=""11:30""";233;0;"1,151";"1,383";0;233;2;234; ; 
"=""11:45""";343;0;959;"1,302";0;343;2;345; ; 
"=""12:00""";461;0;885;"1,347";0;461;0;461; ; 
"=""12:15""";368;0;"1,694";"2,063";0;368;1;369; ; 
"=""12:30""";459;2;938;"1,399";0;459;0;459; ; 
"=""12:45""";544;1;818;"1,363";0;544;0;544; ; 
"=""13:00""";676;1;"1,535";"2,212";0;676;0;676; ; 
"=""13:07"""; ; ; ; ; ; ; ; ; ;"2,910"
"=""13:12"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:15""";981;0;798;"1,778";14;981;97;"1,091"; ; 
"=""13:17"""; ; ; ; ; ; ; ; ; ;"1,770"
"=""13:22"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:30""";"1,289";0;533;"1,822";12;"1,289";97;"1,398"; ; 
"=""13:45""";"1,248";0;596;"1,844";13;"1,248";71;"1,331"; ; 
"=""14:00""";"1,194";0;659;"1,853";9;"1,194";85;"1,288"; ; 
"=""14:15""";"1,069";5;777;"1,850";6;"1,069";0;"1,075"; ; 
"=""14:30""";895;0;913;"1,808";7;895;8;910; ; 
"=""14:45""";"1,244";0;673;"1,917";10;"1,244";56;"1,311"; ; 
"=""15:00""";"1,162";0;527;"1,689";14;"1,162";2;"1,178"; ; 
"=""15:15""";396;0;"1,185";"1,580";1;396;8;404; ; 
"=""15:30""";206;0;"2,072";"2,278";0;206;1;207; ; 
"=""15:45""";146;0;"2,217";"2,362";0;146;0;146; ; 
"=""16:00""";152;0;"1,487";"1,640";0;152;1;153; ; 
"=""16:15""";225;0;"1,455";"1,680";0;225;0;225; ; 
"=""16:30""";260;0;"1,577";"1,837";0;260;0;260; ; 
"=""16:45""";240;0;628;868;0;240;0;240; ; 
"=""17:00""";227;0;563;790;0;227;2;229; ; 
"=""17:15""";207;1;"1,266";"1,474";0;207;0;207; ; 
"=""17:30""";155;0;"2,069";"2,224";0;155;0;155; ; 
"=""17:45""";112;0;"1,886";"1,998";0;112;0;112; ; 
"=""18:00""";54;0;"1,748";"1,802";0;54;0;54; ; 
"=""18:15""";11;0;"1,376";"1,387";0;11;0;11; ; 
"=""18:30""";0;0;"2,230";"2,230";0;0;0;; ; 
"=""18:45""";0;0;"2,239";"2,239";0;0;0;; ; 
"=""19:00""";0;0;"2,096";"1,830";0;0;0;; ; 
"=""19:15""";0;0;"2,775";"2,775";0;0;0;; ; 
"=""19:30"""; ;0;"2,579";;0;;0;; ; 
"=""19:45"""; ;0;"3,344";;0;;0;; ; 
"=""20:00"""; ;0;"2,573";;0;;0;; ; 
"=""20:15"""; ;0;"4,139";;0;;0;; ; 
"=""20:30"""; ;0;"3,083";;0;;0;; ; 
"=""20:45"""; ;0;"3,248";;0;;0;; ; 
"=""21:00"""; ;0;"3,689";;0;;0;; ; 
"=""21:15"""; ;0;"2,194";;0;;0;; ; 
"=""21:30"""; ;0;"2,422";;0;;0;; ; 
"=""21:45"""; ;0;"1,927";;0;;0;; ; 
"=""22:00"""; ;0;"2,033";;0;;0;; ; 
"=""22:15"""; ;0;"2,174";;0;;0;; ; 
"=""22:30"""; ;0;"2,008";;0;;0;; ; 
"=""22:45"""; ;0;"1,283";;0;;0;; ; 
"=""23:00"""; ;0;"2,244";;0;;0;; ; 
"=""23:15"""; ;0;"2,212";;0;;0;; ; 
"=""23:30"""; ;0;"1,349";;0;;0;; ; 
"=""23:45"""; ;0;"1,591";;0;;0;; ; 
"=""00:00"""; ;0;"2,076";;0;;0;;300;"3,000"
