 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""10:40"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:45""";"1,191";0;70;"1,261";289;"1,191";818;"2,298"; ; 
"=""10:55"""; ; ; ; ; ; ; ; ; ;"2,070"
"=""11:00""";"2,365";0;246;"2,610";250;"2,365";39;"2,653"; ; 
"=""11:00"""; ; ; ; ; ; ; ; ; ;0
"=""11:05"""; ; ; ; ; ; ; ; ; ;"2,280"
"=""11:10"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:15""";"1,874";0;360;"2,234";371;"1,874";185;"2,430"; ; 
"=""11:30""";"1,886";0;397;"2,283";421;"1,886";20;"2,327"; ; 
"=""11:30"""; ; ; ; ; ; ; ; ; ;0
"=""11:35"""; ; ; ; ; ; ; ; ; ;"1,890"
"=""11:40"""; ; ; ; ; ; ; ; ; ;840
"=""11:45""";"1,798";0;418;"2,216";462;"1,798";89;"2,349"; ; 
"=""11:45"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:55"""; ; ; ; ; ; ; ; ; ;900
"=""12:00""";927;"1,006";376;"2,310";378;927;0;"1,305"; ; 
"=""12:00"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:15""";937;0;181;"1,118";183;937;564;"1,684"; ; 
"=""12:15"""; ; ; ; ; ; ; ; ; ;"2,310"
"=""12:20"""; ; ; ; ; ; ; ; ; ;"1,710"
"=""12:25"""; ; ; ; ; ; ; ; ; ;"1,680"
"=""12:30""";890;0;119;"1,009";222;890;643;"1,755"; ; 
"=""12:30"""; ; ; ; ; ; ; ; ; ;"1,230"
"=""12:35"""; ; ; ; ; ; ; ; ; ;"1,470"
"=""12:40"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:45""";923;0;13;936;304;923;558;"1,784"; ; 
"=""13:00""";986;"1,744";41;"2,771";30;986;0;"1,016"; ; 
"=""13:00"""; ; ; ; ; ; ; ; ; ;"1,710"
"=""13:05"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:15""";777;"2,557";66;"3,400";66;777;0;843; ; 
"=""13:30""";611;"2,509";378;"3,498";28;611;0;639; ; 
"=""13:30"""; ; ; ; ; ; ; ; ; ;"2,970"
"=""13:35"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:45""";831;"1,257";"1,512";"3,600";61;831;0;892; ; 
"=""14:00""";"2,127";"1,042";154;"3,323";142;"2,127";0;"2,269"; ; 
"=""14:15""";"1,168";944;"1,385";"3,497";38;"1,168";0;"1,206"; ; 
"=""14:30""";127;545;"2,142";"2,813";17;127;0;144; ; 
"=""14:45""";165;0;"2,537";"2,703";0;165;1;166; ; 
"=""15:00""";"1,234";0;"1,131";"2,364";0;"1,234";2;"1,235"; ; 
"=""15:15""";610;0;"1,377";"1,987";0;610;0;610; ; 
"=""15:30""";"1,266";1;954;"2,221";11;"1,266";0;"1,277"; ; 
"=""15:45""";"1,115";0;51;"1,166";34;"1,115";487;"1,636"; ; 
"=""16:00""";"1,202";0;67;"1,270";66;"1,202";239;"1,507"; ; 
"=""16:15""";"1,060";0;16;"1,076";12;"1,060";164;"1,237"; ; 
"=""16:30""";612;388;17;"1,017";17;612;0;629; ; 
"=""16:45""";440;246;260;945;10;440;0;450; ; 
"=""17:00""";341;0;874;"1,215";0;341;2;343; ; 
"=""17:15""";306;0;"1,769";"2,075";0;306;0;306; ; 
"=""17:30""";233;0;"2,739";"2,973";0;233;0;233; ; 
"=""17:45""";142;1;"1,593";"1,735";0;142;0;142; ; 
"=""18:00""";63;0;"2,037";"2,101";0;63;1;64; ; 
"=""18:15""";5;0;"2,209";"2,214";0;5;1;6; ; 
"=""18:30""";0;0;"2,792";"2,791";0;0;1;; ; 
"=""18:45""";0;1;"2,950";"3,120";0;0;0;; ; 
"=""19:00""";0;0;"2,665";"2,663";0;0;1;; ; 
"=""19:15""";0;0;"3,608";"3,186";0;0;1;; ; 
"=""19:30"""; ;1;"3,417";;0;;0;; ; 
"=""19:45"""; ;0;"4,189";;0;;0;; ; 
"=""20:00"""; ;0;"2,895";;0;;3;; ; 
"=""20:15"""; ;1;"3,321";;0;;0;; ; 
"=""20:30"""; ;0;"2,602";;0;;1;; ; 
"=""20:45"""; ;1;"2,809";;0;;0;; ; 
"=""21:00"""; ;0;"2,670";;0;;2;; ; 
"=""21:15"""; ;0;"2,649";;0;;2;; ; 
"=""21:30"""; ;0;"2,507";;0;;0;; ; 
"=""21:45"""; ;0;"2,643";;0;;0;; ; 
"=""22:00"""; ;0;"2,394";;0;;0;; ; 
"=""22:15"""; ;0;"2,987";;0;;0;; ; 
"=""22:30"""; ;1;"2,885";;0;;0;; ; 
"=""22:45"""; ;0;"3,159";;0;;2;; ; 
"=""23:00"""; ;0;"3,332";;0;;1;; ; 
"=""23:15"""; ;0;"3,883";;0;;1;; ; 
"=""23:30"""; ;0;"3,246";;0;;0;; ; 
"=""23:45"""; ;0;"2,907";;0;;0;; ; 
"=""00:00"""; ;0;"3,172";;0;;2;;300;"3,000"
