 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""10:00""";"1,496";144;450;"2,091";117;"1,496";0;"1,613"; ; 
"=""10:04"""; ; ; ; ; ; ; ; ; ;"2,760"
"=""10:09"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:15""";"1,139";0;714;"1,853";127;"1,139";24;"1,291"; ; 
"=""10:19"""; ; ; ; ; ; ; ; ; ;"2,430"
"=""10:24"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:30""";"1,127";6;592;"1,724";177;"1,127";0;"1,303"; ; 
"=""10:45""";"1,196";0;933;"2,129";121;"1,196";1;"1,318"; ; 
"=""11:00""";983;0;85;"1,068";66;983;431;"1,480"; ; 
"=""11:15""";"1,289";0;64;"1,353";66;"1,289";117;"1,472"; ; 
"=""11:30""";"1,102";0;71;"1,173";69;"1,102";80;"1,250"; ; 
"=""11:45""";"1,151";0;37;"1,189";39;"1,151";218;"1,409"; ; 
"=""12:00""";918;0;16;934;14;918;623;"1,556"; ; 
"=""12:15""";898;0;21;919;22;898;776;"1,696"; ; 
"=""12:30""";"1,162";0;37;"1,198";30;"1,162";706;"1,897"; ; 
"=""12:45""";"1,903";113;22;"2,038";20;"1,903";0;"1,923"; ; 
"=""12:54"""; ; ; ; ; ; ; ; ; ;"1,710"
"=""12:59"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:00""";"1,916";"1,254";14;"3,183";18;"1,916";0;"1,933"; ; 
"=""13:15""";"1,727";969;27;"2,722";20;"1,727";0;"1,747"; ; 
"=""13:30""";"1,396";366;933;"2,694";10;"1,396";0;"1,406"; ; 
"=""13:45""";"1,097";0;"1,394";"2,491";7;"1,097";20;"1,124"; ; 
"=""14:00""";976;0;"1,717";"2,694";0;976;0;976; ; 
"=""14:15""";"1,026";0;"1,681";"2,707";8;"1,026";25;"1,058"; ; 
"=""14:30""";"1,057";0;"1,423";"2,480";13;"1,057";29;"1,099"; ; 
"=""14:45""";"1,225";0;"1,302";"2,528";6;"1,225";25;"1,257"; ; 
"=""15:00""";"1,364";0;"1,322";"2,686";0;"1,364";1;"1,365"; ; 
"=""15:15""";"1,209";0;642;"1,851";5;"1,209";72;"1,286"; ; 
"=""15:30""";986;0;513;"1,498";17;986;67;"1,069"; ; 
"=""15:45""";943;0;"1,102";"2,046";0;943;14;958; ; 
"=""16:00""";872;0;176;"1,048";0;872;0;872; ; 
"=""16:15""";891;0;117;"1,008";0;891;1;893; ; 
"=""16:30""";726;1;223;949;0;726;0;726; ; 
"=""16:45""";667;1;223;891;0;667;0;667; ; 
"=""17:00""";603;0;380;983;0;603;0;603; ; 
"=""17:15""";519;0;"1,489";"2,008";0;519;1;520; ; 
"=""17:30""";466;0;"1,292";"1,758";0;466;0;466; ; 
"=""17:45""";411;0;"1,828";"2,239";0;411;0;411; ; 
"=""18:00""";267;0;"2,254";"2,521";0;267;0;267; ; 
"=""18:15""";165;0;"1,646";"1,811";0;165;0;165; ; 
"=""18:30""";89;0;"2,535";"2,624";0;89;0;89; ; 
"=""18:45""";26;0;"2,720";"2,746";0;26;0;26; ; 
"=""19:00""";0;0;"3,342";"3,342";0;0;0;; ; 
"=""19:15""";0;0;"2,815";"2,673";0;0;0;; ; 
"=""19:30""";0;0;"3,348";"3,348";0;0;0;; ; 
"=""19:45"""; ;0;"3,390";;0;;0;; ; 
"=""20:00"""; ;0;"4,191";;0;;0;; ; 
"=""20:15"""; ;0;"3,454";;0;;0;; ; 
"=""20:30"""; ;0;"3,247";;0;;0;; ; 
"=""20:45"""; ;0;"3,036";;0;;0;; ; 
"=""21:00"""; ;0;"2,853";;0;;0;; ; 
"=""21:15"""; ;0;"3,083";;0;;0;; ; 
"=""21:30"""; ;0;"2,481";;0;;0;; ; 
"=""21:45"""; ;0;"2,565";;0;;0;; ; 
"=""22:00"""; ;0;"2,656";;0;;0;; ; 
"=""22:15"""; ;0;"2,481";;0;;0;; ; 
"=""22:30"""; ;0;"2,475";;0;;0;; ; 
"=""22:45"""; ;0;"3,519";;0;;0;; ; 
"=""23:00"""; ;0;"3,219";;0;;0;; ; 
"=""23:15"""; ;0;"3,637";;0;;0;; ; 
"=""23:30"""; ;0;"3,592";;0;;0;; ; 
"=""23:45"""; ;0;"3,289";;0;;0;; ; 
"=""00:00"""; ;0;"2,876";;0;;0;;300;"3,000"
