 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""16:30""";261;0;"1,204";"1,465";0;261;0;261; ; 
"=""16:45""";109;0;"1,004";"1,113";0;109;0;109; ; 
"=""17:00""";69;0;"1,157";"1,226";0;69;2;71; ; 
"=""17:15""";80;1;"1,989";"2,070";0;80;0;80; ; 
"=""17:30""";82;0;"1,548";"1,629";0;82;0;82; ; 
"=""17:45""";64;1;"2,806";"2,871";0;64;0;64; ; 
"=""18:00""";35;0;"1,885";"1,920";0;35;1;36; ; 
"=""18:15""";15;0;"2,301";"2,316";0;15;0;15; ; 
"=""18:30""";1;0;"2,517";"2,519";0;1;1;2; ; 
"=""18:45""";0;0;"2,485";"2,484";0;0;1;0; ; 
"=""19:00""";0;2;"3,085";"2,821";0;0;0;; ; 
"=""19:15""";0;0;"3,145";"3,142";0;0;3;; ; 
"=""19:30"""; ;0;"2,903";;0;;0;; ; 
"=""19:45"""; ;1;"3,370";;0;;0;; ; 
"=""20:00"""; ;0;"3,005";;0;;2;; ; 
"=""20:15"""; ;0;"3,679";;0;;0;; ; 
"=""20:30"""; ;0;"3,387";;0;;1;; ; 
"=""20:45"""; ;0;"3,326";;0;;1;; ; 
"=""21:00"""; ;0;"2,585";;0;;1;; ; 
"=""21:15"""; ;0;"2,631";;0;;1;; ; 
"=""21:30"""; ;1;"2,366";;0;;0;; ; 
"=""21:45"""; ;1;"2,144";;0;;0;; ; 
"=""22:00"""; ;0;"2,518";;0;;0;; ; 
"=""22:15"""; ;0;"1,992";;0;;1;; ; 
"=""22:30"""; ;0;"2,245";;0;;0;; ; 
"=""22:45"""; ;0;"1,993";;0;;2;; ; 
"=""23:00"""; ;0;"1,941";;0;;1;; ; 
"=""23:15"""; ;0;"1,607";;0;;0;; ; 
"=""23:30"""; ;0;"1,943";;0;;1;; ; 
"=""23:45"""; ;0;"1,630";;0;;0;; ; 
"=""00:00"""; ;0;"1,944";;0;;0;;300;"3,000"
