 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""09:21"""; ; ; ; ; ; ; ; ; ;"2,520"
"=""09:26"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""09:30""";770;0;74;844;74;770;813;"1,657"; ; 
"=""09:45""";"1,184";202;101;"1,487";106;"1,184";0;"1,289"; ; 
"=""09:51"""; ; ; ; ; ; ; ; ; ;"2,400"
"=""09:56"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:00""";"1,504";0;105;"1,609";174;"1,504";"1,137";"2,815"; ; 
"=""10:06"""; ; ; ; ; ; ; ; ; ;"2,850"
"=""10:11"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:15""";"1,175";0;92;"1,266";160;"1,175";"1,337";"2,672"; ; 
"=""10:21"""; ; ; ; ; ; ; ; ; ;900
"=""10:26"""; ; ; ; ; ; ; ; ; ;"2,040"
"=""10:30""";880;0;76;956;218;880;"1,322";"2,420"; ; 
"=""10:31"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:41"""; ; ; ; ; ; ; ; ; ;570
"=""10:45""";"1,696";0;34;"1,730";125;"1,696";"1,247";"3,068"; ; 
"=""10:46"""; ; ; ; ; ; ; ; ; ;"1,860"
"=""10:51"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:00""";928;0;83;"1,011";224;928;819;"1,971"; ; 
"=""11:11"""; ; ; ; ; ; ; ; ; ;"1,380"
"=""11:15""";"1,062";425;70;"1,557";73;"1,062";0;"1,135"; ; 
"=""11:16"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:30""";"1,221";0;76;"1,297";100;"1,221";38;"1,359"; ; 
"=""11:36"""; ; ; ; ; ; ; ; ; ;"2,340"
"=""11:41"""; ; ; ; ; ; ; ; ; ;"1,830"
"=""11:45""";654;0;197;852;289;654;"1,030";"1,973"; ; 
"=""11:46"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:00""";666;0;104;771;228;666;821;"1,716"; ; 
"=""12:06"""; ; ; ; ; ; ; ; ; ;"1,710"
"=""12:11"""; ; ; ; ; ; ; ; ; ;"2,910"
"=""12:15""";773;0;31;803;146;773;493;"1,411"; ; 
"=""12:16"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:26"""; ; ; ; ; ; ; ; ; ;"2,460"
"=""12:30""";"1,248";0;110;"1,358";251;"1,248";437;"1,936"; ; 
"=""12:31"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:45""";"2,393";0;34;"2,427";150;"2,393";682;"3,225"; ; 
"=""12:46"""; ; ; ; ; ; ; ; ; ;"1,860"
"=""12:51"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:00""";"2,269";0;304;"2,573";332;"2,269";108;"2,709"; ; 
"=""13:01"""; ; ; ; ; ; ; ; ; ;"1,470"
"=""13:06"""; ; ; ; ; ; ; ; ; ;"2,670"
"=""13:11"""; ; ; ; ; ; ; ; ; ;"2,550"
"=""13:15""";"2,017";0;140;"2,157";304;"2,017";669;"2,990"; ; 
"=""13:16"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:30""";"2,009";838;62;"2,909";77;"2,009";0;"2,086"; ; 
"=""13:45""";305;"2,549";61;"2,915";57;305;0;362; ; 
"=""14:00""";111;"1,108";"1,171";"2,389";40;111;0;150; ; 
"=""14:15""";65;937;"1,187";"2,190";32;65;0;97; ; 
"=""14:30""";231;910;"1,217";"2,359";32;231;0;263; ; 
"=""14:45""";425;418;"1,392";"2,235";18;425;0;443; ; 
"=""15:00""";469;0;"1,708";"2,177";0;469;0;469; ; 
"=""15:15""";443;0;"1,703";"2,147";0;443;1;444; ; 
"=""15:30""";458;0;"1,806";"2,264";0;458;0;458; ; 
"=""15:45""";475;0;"1,936";"2,412";0;475;2;477; ; 
"=""16:00""";524;2;684;"1,210";0;524;0;524; ; 
"=""16:15""";713;0;173;886;0;713;0;713; ; 
"=""16:30""";886;0;33;919;10;886;1;897; ; 
"=""16:45""";829;0;20;849;18;829;123;970; ; 
"=""17:00""";805;0;86;891;23;805;132;960; ; 
"=""17:15""";787;0;"1,213";"2,000";0;787;0;787; ; 
"=""17:30""";540;0;892;"1,431";0;540;0;540; ; 
"=""17:45""";394;0;"1,099";"1,493";0;394;1;395; ; 
"=""18:00""";302;0;"1,537";"1,839";0;302;0;302; ; 
"=""18:15""";165;0;"2,091";"2,256";0;165;1;166; ; 
"=""18:30""";76;0;"2,070";"2,146";0;76;0;76; ; 
"=""18:45""";6;0;"2,364";"2,370";0;6;1;6; ; 
"=""19:00""";0;0;"2,638";"2,637";0;0;1;; ; 
"=""19:15""";0;2;"3,081";"3,083";0;0;0;; ; 
"=""19:30""";0;0;"3,340";"3,339";0;0;1;; ; 
"=""19:45""";0;0;"3,179";"3,179";0;0;0;; ; 
"=""20:00""";0;1;"3,130";"3,131";0;0;0;; ; 
"=""20:15""";0;2;"2,899";"2,950";0;0;0;; ; 
"=""20:30""";0;0;"3,077";"3,077";0;0;0;; ; 
"=""20:45""";0;0;"3,939";"4,683";0;0;1;; ; 
"=""21:00"""; ;0;"2,737";;0;;0;; ; 
"=""21:15"""; ;1;"2,491";;0;;0;; ; 
"=""21:30"""; ;0;"2,319";;0;;0;; ; 
"=""21:45"""; ;0;"2,310";;0;;0;; ; 
"=""22:00"""; ;0;"2,435";;0;;0;; ; 
"=""22:15"""; ;0;"2,119";;0;;0;; ; 
"=""22:30"""; ;0;"2,403";;0;;0;; ; 
"=""22:45"""; ;0;"2,193";;0;;0;; ; 
"=""23:00"""; ;0;"3,051";;0;;0;; ; 
"=""23:15"""; ;0;"2,952";;0;;0;; ; 
"=""23:30"""; ;0;"2,475";;0;;0;; ; 
"=""23:45"""; ;0;"2,349";;0;;0;; ; 
"=""00:00"""; ;0;"2,284";;0;;0;;300;"3,000"
