 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""09:30""";895;0;55;950;39;895;141;"1,075"; ; 
"=""09:45""";712;0;30;742;32;712;410;"1,153"; ; 
"=""10:00""";673;0;11;684;11;673;809;"1,493"; ; 
"=""10:13"""; ; ; ; ; ; ; ; ; ;"2,280"
"=""10:15""";"1,676";0;148;"1,824";124;"1,676";85;"1,885"; ; 
"=""10:18"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:30""";"1,235";0;56;"1,291";70;"1,235";"1,201";"2,506"; ; 
"=""10:43"""; ; ; ; ; ; ; ; ; ;"2,130"
"=""10:45""";955;0;66;"1,022";54;955;"1,071";"2,081"; ; 
"=""10:53"""; ; ; ; ; ; ; ; ; ;900
"=""10:58"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:00""";"1,462";0;229;"1,691";233;"1,462";463;"2,158"; ; 
"=""11:15""";631;0;159;790;161;631;"1,068";"1,860"; ; 
"=""11:23"""; ; ; ; ; ; ; ; ; ;600
"=""11:28"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:30""";725;0;85;810;82;725;"1,098";"1,905"; ; 
"=""11:45""";785;0;50;835;48;785;876;"1,709"; ; 
"=""12:00""";832;0;23;855;19;832;568;"1,419"; ; 
"=""12:15""";794;229;17;"1,040";14;794;0;808; ; 
"=""12:18"""; ; ; ; ; ; ; ; ; ;"2,820"
"=""12:23"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:30""";361;783;24;"1,168";19;361;0;380; ; 
"=""12:33"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""12:38"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:45""";"1,559";164;37;"1,760";45;"1,559";0;"1,604"; ; 
"=""13:00""";"1,895";946;43;"2,883";31;"1,895";0;"1,926"; ; 
"=""13:15""";256;"1,489";796;"2,541";36;256;0;292; ; 
"=""13:30""";424;877;"1,312";"2,614";58;424;0;482; ; 
"=""13:45""";"1,101";215;547;"1,863";15;"1,101";0;"1,116"; ; 
"=""14:00""";"2,030";66;106;"2,202";25;"2,030";0;"2,055"; ; 
"=""14:15""";891;0;"1,029";"1,920";5;891;15;911; ; 
"=""14:30""";192;0;"2,329";"2,521";0;192;1;193; ; 
"=""14:45""";54;0;"2,422";"2,476";0;54;0;54; ; 
"=""15:00""";36;0;"2,447";"2,482";0;36;1;36; ; 
"=""15:15""";24;0;"1,837";"1,862";0;24;1;25; ; 
"=""15:30""";26;0;"2,118";"2,144";0;26;3;29; ; 
"=""15:45""";29;0;"1,940";"1,968";0;29;0;29; ; 
"=""16:00""";33;0;"1,238";"1,271";0;33;1;34; ; 
"=""16:15""";50;0;"1,009";"1,059";0;50;1;51; ; 
"=""16:30""";65;0;"1,359";"1,424";0;65;0;65; ; 
"=""16:45""";77;0;"1,133";"1,210";0;77;0;77; ; 
"=""17:00""";83;0;"1,597";"1,680";0;83;0;83; ; 
"=""17:15""";100;0;"2,801";"2,901";0;100;0;100; ; 
"=""17:30""";107;0;"1,958";"2,065";0;107;0;107; ; 
"=""17:45""";110;0;"1,712";"1,822";0;110;0;110; ; 
"=""18:00""";84;0;"1,626";"1,710";0;84;0;84; ; 
"=""18:15""";50;0;"2,784";"2,834";0;50;0;50; ; 
"=""18:30""";21;0;"2,280";"2,301";0;21;0;21; ; 
"=""18:45""";5;0;"2,218";"2,223";0;5;0;5; ; 
"=""19:00""";0;0;"2,432";"2,432";0;0;0;; ; 
"=""19:15""";0;0;"2,233";"2,233";0;0;0;; ; 
"=""19:30""";0;0;"1,716";"1,742";0;0;0;; ; 
"=""19:45""";0;0;"3,045";"3,045";0;0;0;; ; 
"=""20:00""";0;0;"3,722";"4,416";0;0;0;; ; 
"=""20:15"""; ;0;"2,398";;0;;0;; ; 
"=""20:30"""; ;0;"1,746";;0;;0;; ; 
"=""20:45"""; ;0;"2,374";;0;;0;; ; 
"=""21:00"""; ;0;"2,534";;0;;0;; ; 
"=""21:15"""; ;0;"2,480";;0;;0;; ; 
"=""21:30"""; ;0;"2,422";;0;;0;; ; 
"=""21:45"""; ;0;"1,880";;0;;0;; ; 
"=""22:00"""; ;0;"1,913";;0;;0;; ; 
"=""22:15"""; ;0;"2,593";;0;;0;; ; 
"=""22:30"""; ;0;"1,751";;0;;0;; ; 
"=""22:45"""; ;0;"1,674";;0;;0;; ; 
"=""23:00"""; ;0;"1,549";;0;;0;; ; 
"=""23:15"""; ;0;"2,199";;0;;0;; ; 
"=""23:30"""; ;0;"1,980";;0;;0;; ; 
"=""23:45"""; ;0;"1,324";;0;;0;; ; 
"=""00:00"""; ;0;"1,958";;0;;0;;300;"3,000"
