 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""13:30""";801;851;26;"1,678";36;801;0;837; ; 
"=""13:45""";805;631;24;"1,460";19;805;0;824; ; 
"=""13:56"""; ; ; ; ; ; ; ; ; ;"2,610"
"=""14:00""";"1,213";250;23;"1,486";19;"1,213";0;"1,232"; ; 
"=""14:01"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:15""";"1,265";0;29;"1,295";28;"1,265";669;"1,962"; ; 
"=""14:30""";"1,273";118;28;"1,418";26;"1,273";0;"1,299"; ; 
"=""14:45""";"1,174";0;29;"1,202";34;"1,174";307;"1,515"; ; 
"=""15:00""";999;736;36;"1,771";32;999;0;"1,031"; ; 
"=""15:15""";465;"1,253";66;"1,784";68;465;0;533; ; 
"=""15:30""";514;260;20;795;21;514;0;535; ; 
"=""15:45""";841;41;16;898;15;841;0;856; ; 
"=""15:56"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""16:00""";609;265;30;904;25;609;0;634; ; 
"=""16:01"""; ; ; ; ; ; ; ; ; ;"2,940"
"=""16:06"""; ; ; ; ; ; ; ; ; ;"2,760"
"=""16:11"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""16:15""";538;"2,030";199;"2,766";101;538;0;639; ; 
"=""16:30""";771;826;"1,081";"2,677";31;771;0;801; ; 
"=""16:45""";504;226;"1,777";"2,506";11;504;0;515; ; 
"=""17:00""";341;0;"1,814";"2,155";0;341;1;342; ; 
"=""17:15""";398;0;"1,743";"2,142";0;398;1;399; ; 
"=""17:30""";363;0;"1,741";"2,104";0;363;1;364; ; 
"=""17:45""";288;3;"1,629";"1,920";0;288;0;288; ; 
"=""18:00""";173;0;"1,735";"1,908";0;173;2;175; ; 
"=""18:15""";80;1;"1,727";"1,808";0;80;0;80; ; 
"=""18:30""";35;1;"1,664";"1,700";0;35;0;35; ; 
"=""18:45""";0;0;"2,213";"2,210";0;0;3;0; ; 
"=""19:00""";0;0;"2,098";"2,097";0;0;1;; ; 
"=""19:15""";0;0;"2,967";"2,965";0;0;2;; ; 
"=""19:30""";0;0;"3,204";"3,203";0;0;1;; ; 
"=""19:45""";0;0;"3,488";"3,462";0;0;2;; ; 
"=""20:00""";0;1;"3,725";"3,726";0;0;0;; ; 
"=""20:15"""; ;0;"3,122";;0;;1;; ; 
"=""20:30"""; ;0;"2,674";;0;;0;; ; 
"=""20:45"""; ;0;"2,569";;0;;0;; ; 
"=""21:00"""; ;1;"2,572";;0;;0;; ; 
"=""21:15"""; ;0;"2,330";;0;;1;; ; 
"=""21:30"""; ;0;"2,468";;0;;1;; ; 
"=""21:45"""; ;0;"2,208";;0;;0;; ; 
"=""22:00"""; ;1;"2,319";;0;;0;; ; 
"=""22:15"""; ;0;"2,243";;0;;0;; ; 
"=""22:30"""; ;1;"3,618";;0;;0;; ; 
"=""22:45"""; ;0;"3,304";;0;;3;; ; 
"=""23:00"""; ;0;"2,980";;0;;0;; ; 
"=""23:15"""; ;0;"3,863";;0;;1;; ; 
"=""23:30"""; ;0;"2,640";;0;;0;; ; 
"=""23:45"""; ;0;"2,199";;0;;0;; ; 
"=""00:00"""; ;0;"1,662";;0;;1;;300;"3,000"
