 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""09:30""";801;0;36;837;33;801;"1,114";"1,947"; ; 
"=""09:45""";952;0;35;987;33;952;173;"1,158"; ; 
"=""10:00""";773;0;46;818;43;773;381;"1,196"; ; 
"=""10:10"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""10:15""";445;391;93;929;84;445;0;529; ; 
"=""10:15"""; ; ; ; ; ; ; ; ; ;"1,500"
"=""10:20"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:25"""; ; ; ; ; ; ; ; ; ;"2,010"
"=""10:30""";"1,009";275;58;"1,341";70;"1,009";0;"1,079"; ; 
"=""10:30"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:45""";"1,201";0;174;"1,375";173;"1,201";216;"1,590"; ; 
"=""10:50"""; ; ; ; ; ; ; ; ; ;"2,820"
"=""10:55"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:00""";867;0;41;907;35;867;266;"1,168"; ; 
"=""11:15""";419;509;14;942;11;419;0;430; ; 
"=""11:30""";285;627;18;929;17;285;0;302; ; 
"=""11:45""";514;383;13;910;12;514;0;526; ; 
"=""12:00""";540;56;271;867;2;540;0;542; ; 
"=""12:15""";646;0;168;815;1;646;0;647; ; 
"=""12:30""";826;0;30;856;20;826;92;939; ; 
"=""12:45""";"1,091";0;59;"1,149";24;"1,091";24;"1,139"; ; 
"=""13:00""";730;0;"1,045";"1,775";0;730;2;732; ; 
"=""13:15""";"1,045";0;458;"1,503";11;"1,045";101;"1,158"; ; 
"=""13:30""";684;17;799;"1,500";1;684;0;685; ; 
"=""13:45""";328;0;"1,296";"1,624";0;328;0;328; ; 
"=""14:00""";247;0;"1,053";"1,300";0;247;1;248; ; 
"=""14:15""";232;2;"1,495";"1,729";0;232;0;232; ; 
"=""14:30""";168;0;"2,118";"2,286";0;168;1;169; ; 
"=""14:45""";84;0;"2,305";"2,388";0;84;1;85; ; 
"=""15:00""";64;0;"1,644";"1,708";0;64;1;65; ; 
"=""15:15""";146;0;"1,316";"1,462";0;146;1;147; ; 
"=""15:30""";198;0;"1,063";"1,261";0;198;1;199; ; 
"=""15:45""";242;0;758;"1,000";0;242;0;242; ; 
"=""16:00""";308;0;"1,179";"1,487";0;308;0;308; ; 
"=""16:15""";405;0;387;792;0;405;0;405; ; 
"=""16:30""";420;0;418;838;0;420;0;420; ; 
"=""16:45""";345;0;477;822;0;345;0;345; ; 
"=""17:00""";310;0;561;871;0;310;0;310; ; 
"=""17:15""";277;0;"1,290";"1,567";0;277;0;277; ; 
"=""17:30""";229;0;"1,229";"1,458";0;229;0;229; ; 
"=""17:45""";154;0;"1,210";"1,364";0;154;0;154; ; 
"=""18:00""";86;0;"1,217";"1,303";0;86;0;86; ; 
"=""18:15""";50;0;"2,027";"2,077";0;50;0;50; ; 
"=""18:30""";23;0;"1,582";"1,605";0;23;0;23; ; 
"=""18:45""";6;0;"1,624";"1,630";0;6;0;6; ; 
"=""19:00""";0;0;"2,017";"2,017";0;0;0;; ; 
"=""19:15""";0;0;"1,959";"1,959";0;0;0;; ; 
"=""19:30""";0;0;"2,679";"2,679";0;0;0;; ; 
"=""19:45""";0;0;"1,785";"1,785";0;0;0;; ; 
"=""20:00""";0;0;"1,871";"2,097";0;0;0;; ; 
"=""20:15""";0;0;"1,881";"1,881";0;0;0;; ; 
"=""20:30""";0;0;"2,049";"2,032";0;0;0;; ; 
"=""20:45"""; ;0;"1,896";;0;;0;; ; 
"=""21:00"""; ;0;"2,112";;0;;0;; ; 
"=""21:15"""; ;0;"1,817";;0;;0;; ; 
"=""21:30"""; ;0;"3,283";;0;;0;; ; 
"=""21:45"""; ;0;"2,805";;0;;0;; ; 
"=""22:00"""; ;0;"2,172";;0;;0;; ; 
"=""22:15"""; ;0;"2,004";;0;;0;; ; 
"=""22:30"""; ;0;"1,752";;0;;0;; ; 
"=""22:45"""; ;0;"1,896";;0;;0;; ; 
"=""23:00"""; ;0;"1,701";;0;;0;; ; 
"=""23:15"""; ;0;"3,614";;0;;0;; ; 
"=""23:30"""; ;0;"2,413";;0;;0;; ; 
"=""23:45"""; ;0;"2,117";;0;;0;; ; 
"=""00:00"""; ;0;"1,902";;0;;0;;300;"3,000"
