 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""10:30""";"1,291";0;"1,073";"2,364";24;"1,291";86;"1,400"; ; 
"=""10:45""";"1,173";0;212;"1,385";17;"1,173";229;"1,420"; ; 
"=""11:00""";"1,123";0;115;"1,238";15;"1,123";497;"1,635"; ; 
"=""11:15""";"1,104";0;304;"1,408";14;"1,104";273;"1,390"; ; 
"=""11:30""";"1,202";0;"1,394";"2,596";9;"1,202";21;"1,233"; ; 
"=""11:45""";"1,222";0;360;"1,582";10;"1,222";170;"1,402"; ; 
"=""12:00""";"1,489";0;78;"1,567";18;"1,489";127;"1,634"; ; 
"=""12:15""";"1,236";0;378;"1,614";7;"1,236";0;"1,243"; ; 
"=""12:30""";"1,188";40;106;"1,334";43;"1,188";0;"1,230"; ; 
"=""12:45""";"1,365";0;274;"1,639";38;"1,365";38;"1,441"; ; 
"=""13:00""";"1,062";0;852;"1,914";3;"1,062";18;"1,083"; ; 
"=""13:15""";"1,261";0;"2,127";"3,388";0;"1,261";0;"1,261"; ; 
"=""13:30""";"1,729";1;"1,908";"3,638";0;"1,729";0;"1,729"; ; 
"=""13:45""";"2,180";1;"1,282";"3,463";0;"2,180";0;"2,180"; ; 
"=""14:00""";"2,162";0;"1,029";"3,191";8;"2,162";66;"2,236"; ; 
"=""14:15""";"1,685";0;"1,606";"3,291";0;"1,685";0;"1,685"; ; 
"=""14:30""";"1,028";0;"3,144";"4,172";0;"1,028";2;"1,030"; ; 
"=""14:45""";"1,383";0;"2,558";"3,940";0;"1,383";3;"1,385"; ; 
"=""15:00""";335;0;"3,744";"4,079";0;335;1;336; ; 
"=""15:15""";845;0;"2,546";"3,391";0;845;1;846; ; 
"=""15:30""";311;0;"2,938";"3,249";0;311;0;311; ; 
"=""15:45""";954;0;"1,583";"2,538";0;954;1;955; ; 
"=""16:00""";"1,076";4;751;"1,830";11;"1,076";0;"1,086"; ; 
"=""16:15""";364;0;"1,831";"2,195";0;364;0;364; ; 
"=""16:30""";816;0;"1,120";"1,937";7;816;22;845; ; 
"=""16:45""";"1,034";0;389;"1,423";17;"1,034";352;"1,402"; ; 
"=""17:00""";738;1;"1,569";"2,308";0;738;0;738; ; 
"=""17:15""";341;0;"2,752";"3,093";0;341;0;341; ; 
"=""17:30""";195;1;"2,030";"2,225";0;195;0;195; ; 
"=""17:45""";133;0;"1,575";"1,708";0;133;0;133; ; 
"=""18:00""";89;0;"2,298";"2,387";0;89;1;90; ; 
"=""18:15""";23;0;"1,995";"2,018";0;23;1;24; ; 
"=""18:30""";5;0;"1,817";"1,822";0;5;1;6; ; 
"=""18:45""";0;0;"1,842";"1,840";0;0;2;0; ; 
"=""19:00""";0;0;"1,807";"1,807";0;0;0;; ; 
"=""19:15""";0;0;"2,191";"2,260";0;0;0;; ; 
"=""19:30""";0;0;"3,177";"3,177";0;0;0;; ; 
"=""19:45""";0;0;"2,012";"1,925";0;0;0;; ; 
"=""20:00"""; ;0;"1,680";;0;;0;; ; 
"=""20:15"""; ;0;"3,343";;0;;0;; ; 
"=""20:30"""; ;0;"2,225";;0;;0;; ; 
"=""20:44"""; ; ; ; ; ; ; ; ;300; 
"=""20:45"""; ;0;"3,173";;0;;0;; ; 
"=""20:45"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""21:00"""; ;;;;;;;; ; 
"=""21:15"""; ;0;"2,648";;0;;0;; ; 
"=""21:30"""; ;0;"2,548";;0;;0;; ; 
"=""21:45"""; ;0;"3,176";;0;;0;; ; 
"=""22:00"""; ;0;"3,449";;0;;0;; ; 
"=""22:15"""; ;0;"3,036";;0;;0;; ; 
"=""22:30"""; ;0;"2,957";;0;;0;; ; 
"=""22:45"""; ;0;"3,409";;0;;0;; ; 
"=""23:00"""; ;0;"2,824";;0;;0;; ; 
"=""23:15"""; ;0;"2,363";;0;;0;; ; 
"=""23:30"""; ;0;"1,923";;0;;0;; ; 
"=""23:45"""; ;0;"2,454";;0;;0;; ; 
"=""00:00"""; ;0;"2,373";;0;;0;;300;"3,000"
