 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""12:45""";"2,205";"1,051";79;"3,335";80;"2,205";0;"2,285"; ; 
"=""13:00""";"1,698";"1,819";107;"3,624";74;"1,698";0;"1,772"; ; 
"=""13:08"""; ; ; ; ; ; ; ; ; ;"2,340"
"=""13:13"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:15""";"2,609";106;123;"2,838";117;"2,609";0;"2,726"; ; 
"=""13:30""";"2,907";118;75;"3,099";76;"2,907";0;"2,982"; ; 
"=""13:33"""; ; ; ; ; ; ; ; ; ;"2,190"
"=""13:38"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:45""";"2,303";97;48;"2,448";41;"2,303";0;"2,344"; ; 
"=""14:00""";"1,915";"1,157";100;"3,172";100;"1,915";0;"2,015"; ; 
"=""14:15""";"2,196";316;204;"2,717";47;"2,196";0;"2,243"; ; 
"=""14:30""";"2,739";109;64;"2,912";69;"2,739";0;"2,807"; ; 
"=""14:45""";"2,203";100;"1,293";"3,595";25;"2,203";0;"2,228"; ; 
"=""14:53"""; ; ; ; ; ; ; ; ; ;"1,980"
"=""14:58"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:00""";"1,968";0;"2,067";"4,035";19;"1,968";11;"1,997"; ; 
"=""15:15""";"2,017";0;508;"2,525";18;"2,017";130;"2,165"; ; 
"=""15:30""";"1,914";11;133;"2,058";23;"1,914";0;"1,937"; ; 
"=""15:45""";"1,701";0;589;"2,290";53;"1,701";90;"1,845"; ; 
"=""16:00""";"1,366";0;17;"1,383";21;"1,366";367;"1,753"; ; 
"=""16:15""";890;0;30;920;30;890;591;"1,511"; ; 
"=""16:30""";796;0;20;816;14;796;483;"1,294"; ; 
"=""16:45""";796;48;27;871;28;796;0;824; ; 
"=""17:00""";951;450;24;"1,425";17;951;0;968; ; 
"=""17:15""";596;702;"2,125";"3,423";25;596;0;621; ; 
"=""17:30""";408;0;"1,552";"1,960";0;408;3;411; ; 
"=""17:45""";295;0;"1,546";"1,842";0;295;0;295; ; 
"=""18:00""";131;0;"2,496";"2,628";0;131;1;132; ; 
"=""18:15""";39;0;"2,561";"2,600";0;39;1;40; ; 
"=""18:30""";3;0;"2,848";"2,850";0;3;2;4; ; 
"=""18:45""";0;1;"3,295";"3,296";0;0;0;; ; 
"=""19:00""";0;1;"3,498";"3,498";0;0;0;; ; 
"=""19:15""";0;0;"3,364";"3,363";0;0;0;; ; 
"=""19:30""";0;0;"3,152";"3,152";0;0;0;; ; 
"=""19:45""";0;0;"2,809";"2,808";0;0;1;; ; 
"=""20:00""";0;2;"3,390";"3,563";0;0;0;; ; 
"=""20:15""";0;0;"2,886";"2,885";0;0;1;; ; 
"=""20:30"""; ;0;"2,572";;0;;0;; ; 
"=""20:45"""; ;0;"2,231";;0;;1;; ; 
"=""21:00"""; ;0;"3,249";;0;;1;; ; 
"=""21:15"""; ;0;"2,324";;0;;2;; ; 
"=""21:30"""; ;0;"2,036";;0;;1;; ; 
"=""21:45"""; ;0;"2,116";;0;;1;; ; 
"=""22:00"""; ;1;"2,022";;0;;0;; ; 
"=""22:15"""; ;0;"1,931";;0;;0;; ; 
"=""22:30"""; ;1;"2,011";;0;;0;; ; 
"=""22:45"""; ;0;"1,959";;0;;1;; ; 
"=""23:00"""; ;0;"1,798";;0;;0;; ; 
"=""23:15"""; ;1;"1,781";;0;;0;; ; 
"=""23:30"""; ;0;"1,671";;0;;2;; ; 
"=""23:45"""; ;0;"1,705";;0;;0;; ; 
"=""00:00"""; ;0;"1,748";;0;;1;;300;"3,000"
