 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""10:00""";673;0;40;713;57;673;"2,002";"2,732"; ; 
"=""10:09"""; ; ; ; ; ; ; ; ; ;"2,820"
"=""10:14"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:15""";"1,289";0;174;"1,463";238;"1,289";"1,016";"2,543"; ; 
"=""10:30""";"1,097";0;169;"1,266";230;"1,097";772;"2,098"; ; 
"=""10:45""";871;0;115;986;152;871;"1,335";"2,357"; ; 
"=""10:49"""; ; ; ; ; ; ; ; ; ;"2,430"
"=""10:54"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:59"""; ; ; ; ; ; ; ; ; ;"2,760"
"=""11:00""";"1,006";0;350;"1,356";388;"1,006";830;"2,224"; ; 
"=""11:04"""; ; ; ; ; ; ; ; ; ;"2,040"
"=""11:09"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:14"""; ; ; ; ; ; ; ; ; ;870
"=""11:15""";"1,069";0;361;"1,429";380;"1,069";385;"1,834"; ; 
"=""11:19"""; ; ; ; ; ; ; ; ; ;480
"=""11:24"""; ; ; ; ; ; ; ; ; ;240
"=""11:29"""; ; ; ; ; ; ; ; ; ;"1,800"
"=""11:30""";"1,765";23;445;"2,232";467;"1,765";0;"2,232"; ; 
"=""11:34"""; ; ; ; ; ; ; ; ; ;"1,950"
"=""11:39"""; ; ; ; ; ; ; ; ; ;630
"=""11:44"""; ; ; ; ; ; ; ; ; ;"2,760"
"=""11:45""";"1,333";0;320;"1,653";403;"1,333";765;"2,501"; ; 
"=""11:49"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:54"""; ; ; ; ; ; ; ; ; ;"1,800"
"=""11:59"""; ; ; ; ; ; ; ; ; ;360
"=""12:00""";"1,240";0;336;"1,575";418;"1,240";689;"2,347"; ; 
"=""12:04"""; ; ; ; ; ; ; ; ; ;"2,730"
"=""12:09"""; ; ; ; ; ; ; ; ; ;"2,820"
"=""12:14"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:15""";931;0;252;"1,183";368;931;530;"1,829"; ; 
"=""12:19"""; ; ; ; ; ; ; ; ; ;"2,100"
"=""12:24"""; ; ; ; ; ; ; ; ; ;330
"=""12:29"""; ; ; ; ; ; ; ; ; ;"2,820"
"=""12:30""";917;0;70;987;266;917;716;"1,899"; ; 
"=""12:34"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:45""";"1,488";0;25;"1,513";18;"1,488";178;"1,684"; ; 
"=""13:00""";"1,696";636;33;"2,365";27;"1,696";0;"1,723"; ; 
"=""13:15""";"1,147";"1,685";10;"2,841";9;"1,147";0;"1,155"; ; 
"=""13:30""";"1,237";"1,380";10;"2,627";12;"1,237";0;"1,249"; ; 
"=""13:39"""; ; ; ; ; ; ; ; ; ;0
"=""13:44"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:45""";"1,888";735;70;"2,693";65;"1,888";0;"1,953"; ; 
"=""13:54"""; ; ; ; ; ; ; ; ; ;"1,470"
"=""13:59"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:00""";"1,612";798;47;"2,457";51;"1,612";0;"1,663"; ; 
"=""14:09"""; ; ; ; ; ; ; ; ; ;0
"=""14:14"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:15""";964;"1,075";36;"2,075";31;964;0;995; ; 
"=""14:30""";801;"1,217";39;"2,057";43;801;0;844; ; 
"=""14:45""";854;990;220;"2,064";42;854;0;896; ; 
"=""15:00""";820;577;788;"2,185";21;820;0;841; ; 
"=""15:15""";552;0;"2,177";"2,730";0;552;0;552; ; 
"=""15:30""";436;0;"1,851";"2,287";0;436;1;437; ; 
"=""15:34"""; ; ; ; ; ; ; ; ; ;"1,890"
"=""15:39"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:45""";"1,056";0;237;"1,293";38;"1,056";446;"1,539"; ; 
"=""16:00""";"1,407";0;32;"1,439";30;"1,407";12;"1,450"; ; 
"=""16:15""";995;157;509;"1,661";15;995;0;"1,010"; ; 
"=""16:30""";665;0;601;"1,266";4;665;1;670; ; 
"=""16:45""";266;0;934;"1,200";0;266;1;267; ; 
"=""17:00""";147;0;989;"1,136";0;147;1;148; ; 
"=""17:15""";470;0;"1,750";"2,221";0;470;2;472; ; 
"=""17:30""";496;0;"2,715";"3,211";0;496;1;497; ; 
"=""17:45""";309;0;"2,106";"2,415";0;309;0;309; ; 
"=""18:00""";139;0;"2,523";"2,662";0;139;0;139; ; 
"=""18:15""";16;0;"2,508";"2,523";0;16;1;16; ; 
"=""18:30""";40;0;"3,581";"3,621";0;40;2;42; ; 
"=""18:45""";16;1;"2,810";"2,827";0;16;0;16; ; 
"=""19:00""";0;0;"3,277";"3,276";0;0;1;; ; 
"=""19:15""";0;0;"2,539";"3,004";0;0;3;; ; 
"=""19:30""";0;0;"3,167";"3,166";0;0;1;; ; 
"=""19:45"""; ;0;"3,459";;0;;2;; ; 
"=""20:00"""; ;0;"2,783";;0;;0;; ; 
"=""20:15"""; ;0;"2,573";;0;;0;; ; 
"=""20:30"""; ;0;"2,804";;0;;0;; ; 
"=""20:45"""; ;0;"3,498";;0;;0;; ; 
"=""21:00"""; ;0;"2,459";;0;;0;; ; 
"=""21:15"""; ;0;"2,517";;0;;0;; ; 
"=""21:30"""; ;0;"2,494";;0;;0;; ; 
"=""21:45"""; ;0;"2,210";;0;;0;; ; 
"=""22:00"""; ;0;"2,236";;0;;0;; ; 
"=""22:15"""; ;0;"2,266";;0;;0;; ; 
"=""22:30"""; ;0;"2,180";;0;;0;; ; 
"=""22:45"""; ;0;"2,159";;0;;0;; ; 
"=""23:00"""; ;0;"3,565";;0;;0;; ; 
"=""23:15"""; ;0;"2,836";;0;;0;; ; 
"=""23:30"""; ;0;"2,539";;0;;0;; ; 
"=""23:45"""; ;0;"3,221";;0;;0;; ; 
"=""00:00"""; ;0;"2,205";;0;;0;;300;"3,000"
