 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""12:00""";766;0;52;818;300;766;742;"1,808"; ; 
"=""12:04"""; ; ; ; ; ; ; ; ; ;"2,550"
"=""12:09"""; ; ; ; ; ; ; ; ; ;"1,440"
"=""12:14"""; ; ; ; ; ; ; ; ; ;"1,530"
"=""12:15""";705;0;100;805;308;705;643;"1,655"; ; 
"=""12:19"""; ; ; ; ; ; ; ; ; ;"2,160"
"=""12:24"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:29"""; ; ; ; ; ; ; ; ; ;"2,850"
"=""12:30""";816;0;64;880;218;816;449;"1,482"; ; 
"=""12:34"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:39"""; ; ; ; ; ; ; ; ; ;"2,310"
"=""12:44"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:45""";"1,692";0;189;"1,881";191;"1,692";98;"1,981"; ; 
"=""13:00""";"1,331";"1,299";30;"2,660";19;"1,331";0;"1,350"; ; 
"=""13:15""";"1,420";"1,263";65;"2,749";61;"1,420";0;"1,481"; ; 
"=""13:24"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""13:29"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:30""";855;"1,833";52;"2,740";57;855;0;912; ; 
"=""13:45""";"1,311";"1,607";114;"3,033";103;"1,311";0;"1,414"; ; 
"=""13:49"""; ; ; ; ; ; ; ; ; ;"2,310"
"=""13:54"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:00""";"1,518";896;44;"2,458";54;"1,518";0;"1,572"; ; 
"=""14:14"""; ; ; ; ; ; ; ; ; ;420
"=""14:15""";"2,460";244;35;"2,738";42;"2,460";0;"2,501"; ; 
"=""14:19"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:30""";"1,574";"1,008";40;"2,623";35;"1,574";0;"1,609"; ; 
"=""14:45""";355;"1,134";848;"2,337";24;355;0;379; ; 
"=""15:00""";"1,234";659;793;"2,686";39;"1,234";0;"1,273"; ; 
"=""15:15""";299;0;"2,435";"2,734";0;299;3;302; ; 
"=""15:30""";26;1;"1,519";"1,546";0;26;0;26; ; 
"=""15:45""";148;0;"1,980";"2,128";0;148;1;148; ; 
"=""16:00""";146;1;752;899;0;146;0;146; ; 
"=""16:15""";131;0;778;910;0;131;0;131; ; 
"=""16:30""";124;0;753;876;0;124;1;125; ; 
"=""16:45""";90;0;747;837;0;90;1;91; ; 
"=""17:00""";115;1;680;796;0;115;0;115; ; 
"=""17:15""";149;0;"1,725";"1,874";0;149;0;149; ; 
"=""17:30""";189;0;"1,504";"1,693";0;189;3;192; ; 
"=""17:45""";233;0;"1,234";"1,467";0;233;0;233; ; 
"=""18:00""";219;1;"1,805";"2,025";0;219;0;219; ; 
"=""18:15""";160;0;"1,321";"1,481";0;160;1;161; ; 
"=""18:30""";81;0;"1,337";"1,418";0;81;0;81; ; 
"=""18:45""";7;0;"2,194";"2,201";0;7;2;9; ; 
"=""19:00""";0;0;"1,628";"1,628";0;0;0;; ; 
"=""19:15""";0;0;"2,282";"2,282";0;0;1;; ; 
"=""19:30""";0;0;"3,660";"3,660";0;0;0;; ; 
"=""19:45""";0;1;"3,246";"3,246";0;0;0;; ; 
"=""20:00""";0;0;"3,166";"2,803";0;0;2;; ; 
"=""20:15""";0;0;"2,928";"2,927";0;0;0;; ; 
"=""20:30""";0;0;"4,066";"3,476";0;0;0;; ; 
"=""20:45"""; ;0;"3,315";;0;;2;; ; 
"=""21:00"""; ;0;"2,377";;0;;0;; ; 
"=""21:15"""; ;0;"2,364";;0;;2;; ; 
"=""21:30"""; ;0;"2,711";;0;;2;; ; 
"=""21:45"""; ;0;"2,505";;0;;1;; ; 
"=""22:00"""; ;0;"2,169";;0;;1;; ; 
"=""22:15"""; ;1;"2,131";;0;;0;; ; 
"=""22:30"""; ;0;"2,382";;0;;2;; ; 
"=""22:45"""; ;0;"2,173";;0;;1;; ; 
"=""23:00"""; ;0;"2,299";;0;;0;; ; 
"=""23:15"""; ;1;"2,146";;0;;0;; ; 
"=""23:30"""; ;1;"3,567";;0;;0;; ; 
"=""23:45"""; ;0;"2,937";;0;;1;; ; 
"=""00:00"""; ;0;"3,303";;0;;2;;300;"3,000"
