 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""10:06"""; ; ; ; ; ; ; ; ; ;"2,970"
"=""10:11"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:15""";"1,390";183;103;"1,676";95;"1,390";0;"1,485"; ; 
"=""10:16"""; ; ; ; ; ; ; ; ; ;"2,820"
"=""10:21"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:30""";958;0;135;"1,093";151;958;872;"1,980"; ; 
"=""10:45""";"1,017";0;98;"1,115";94;"1,017";"2,146";"3,257"; ; 
"=""10:56"""; ; ; ; ; ; ; ; ; ;"1,200"
"=""11:00""";"1,166";0;48;"1,214";95;"1,166";"2,127";"3,387"; ; 
"=""11:01"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:11"""; ; ; ; ; ; ; ; ; ;0
"=""11:15""";858;0;233;"1,091";253;858;725;"1,836"; ; 
"=""11:16"""; ; ; ; ; ; ; ; ; ;"2,520"
"=""11:21"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:30""";816;0;249;"1,065";290;816;960;"2,066"; ; 
"=""11:36"""; ; ; ; ; ; ; ; ; ;"2,190"
"=""11:41"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:45""";800;0;109;908;142;800;426;"1,368"; ; 
"=""11:51"""; ; ; ; ; ; ; ; ; ;"1,800"
"=""11:56"""; ; ; ; ; ; ; ; ; ;"1,710"
"=""12:00""";718;0;42;760;248;718;859;"1,824"; ; 
"=""12:01"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:15""";823;0;32;855;111;823;451;"1,386"; ; 
"=""12:30""";942;457;45;"1,444";42;942;0;984; ; 
"=""12:45""";"1,212";601;90;"1,903";81;"1,212";0;"1,293"; ; 
"=""13:00""";327;"4,443";279;"5,048";16;327;0;342; ; 
"=""13:15""";719;"1,751";"2,586";"5,056";25;719;0;744; ; 
"=""13:30""";"2,242";"1,133";774;"4,150";163;"2,242";0;"2,405"; ; 
"=""13:45""";"2,769";969;527;"4,266";54;"2,769";0;"2,823"; ; 
"=""14:00""";"2,721";857;549;"4,127";65;"2,721";0;"2,786"; ; 
"=""14:15""";"2,963";128;"1,105";"4,196";9;"2,963";0;"2,972"; ; 
"=""14:30""";"2,382";0;"1,952";"4,334";11;"2,382";24;"2,417"; ; 
"=""14:45""";"1,948";0;"2,248";"4,195";0;"1,948";0;"1,948"; ; 
"=""15:00""";811;0;"2,688";"3,499";0;811;0;811; ; 
"=""15:15""";649;1;"3,301";"3,951";0;649;0;649; ; 
"=""15:30""";54;0;"3,641";"3,695";0;54;1;54; ; 
"=""15:45""";0;0;"2,421";"2,419";0;0;3;1; ; 
"=""16:00""";0;0;"1,862";"1,862";0;0;0;; ; 
"=""16:15""";0;0;"1,840";"1,838";0;0;2;0; ; 
"=""16:30""";0;1;"1,726";"1,727";0;0;0;0; ; 
"=""16:45""";0;0;"1,363";"1,361";0;0;2;0; ; 
"=""17:00""";0;0;"2,589";"2,589";0;0;0;0; ; 
"=""17:15""";0;1;"2,423";"2,424";0;0;0;0; ; 
"=""17:30""";0;0;"4,006";"4,006";0;0;1;0; ; 
"=""17:45""";0;0;"3,028";"3,028";0;0;0;0; ; 
"=""18:00""";0;4;"1,902";"2,087";0;0;0;; ; 
"=""18:15""";0;0;"2,019";"2,017";0;0;1;; ; 
"=""18:30""";0;0;"3,054";"2,713";0;0;0;; ; 
"=""18:45"""; ;0;"3,828";;0;;1;; ; 
"=""19:00"""; ;0;"3,022";;0;;1;; ; 
"=""19:15"""; ;0;"2,841";;0;;1;; ; 
"=""19:30"""; ;1;"4,269";;0;;0;; ; 
"=""19:45"""; ;0;"3,670";;0;;2;; ; 
"=""20:00"""; ;1;"4,139";;0;;0;; ; 
"=""20:15"""; ;0;"4,196";;0;;2;; ; 
"=""20:30"""; ;1;"2,784";;0;;0;; ; 
"=""20:45"""; ;0;"2,415";;0;;3;; ; 
"=""21:00"""; ;0;"2,291";;0;;1;; ; 
"=""21:15"""; ;0;"2,474";;0;;1;; ; 
"=""21:30"""; ;0;"2,159";;0;;0;; ; 
"=""21:45"""; ;0;"2,106";;0;;2;; ; 
"=""22:00"""; ;0;"1,625";;0;;2;; ; 
"=""22:15"""; ;0;"1,975";;0;;0;; ; 
"=""22:30"""; ;0;"2,106";;0;;1;; ; 
"=""22:45"""; ;0;"2,172";;0;;2;; ; 
"=""23:00"""; ;0;"1,542";;0;;0;; ; 
"=""23:15"""; ;0;"1,722";;0;;1;; ; 
"=""23:30"""; ;1;"1,933";;0;;0;; ; 
"=""23:45"""; ;0;"2,099";;0;;1;; ; 
"=""00:00"""; ;0;"1,388";;0;;2;;300;"3,000"
