 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""11:20"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:30""";"1,450";455;94;"1,999";98;"1,450";0;"1,548"; ; 
"=""11:45""";"1,419";0;40;"1,459";41;"1,419";169;"1,629"; ; 
"=""12:00""";"1,587";0;35;"1,623";31;"1,587";281;"1,899"; ; 
"=""12:15""";"1,410";593;30;"2,033";24;"1,410";0;"1,434"; ; 
"=""12:30""";"1,650";373;495;"2,519";16;"1,650";0;"1,666"; ; 
"=""12:45""";"1,843";0;190;"2,033";23;"1,843";185;"2,050"; ; 
"=""13:00""";"1,553";19;893;"2,465";15;"1,553";0;"1,568"; ; 
"=""13:15""";"1,383";0;"1,763";"3,146";0;"1,383";0;"1,383"; ; 
"=""13:30""";"1,197";0;"2,624";"3,820";0;"1,197";0;"1,197"; ; 
"=""13:45""";"1,799";0;"2,059";"3,858";26;"1,799";19;"1,845"; ; 
"=""14:00""";"3,191";0;496;"3,686";15;"3,191";60;"3,265"; ; 
"=""14:15""";"1,631";33;"1,774";"3,437";59;"1,631";0;"1,690"; ; 
"=""14:30""";"2,176";0;"1,236";"3,412";12;"2,176";4;"2,192"; ; 
"=""14:45""";"1,569";0;"1,544";"3,113";54;"1,569";70;"1,693"; ; 
"=""15:00""";476;3;"3,000";"3,479";0;476;0;476; ; 
"=""15:15""";578;0;"3,126";"3,705";0;578;0;578; ; 
"=""15:30""";540;0;"2,858";"3,399";0;540;2;542; ; 
"=""15:45""";323;0;"1,365";"1,688";0;323;1;324; ; 
"=""16:00""";109;0;"1,533";"1,642";0;109;0;109; ; 
"=""16:15""";193;1;"1,306";"1,500";0;193;0;193; ; 
"=""16:30""";236;0;"1,320";"1,556";0;236;1;237; ; 
"=""16:45""";369;1;"1,207";"1,577";0;369;0;369; ; 
"=""17:00""";263;0;"1,822";"2,085";0;263;0;263; ; 
"=""17:15""";151;2;"2,380";"2,533";0;151;0;151; ; 
"=""17:30""";134;0;"2,114";"2,249";0;134;1;135; ; 
"=""17:45""";185;0;"1,933";"2,117";0;185;1;186; ; 
"=""18:00""";189;1;"1,992";"2,182";0;189;0;189; ; 
"=""18:15""";205;0;"1,410";"1,615";0;205;0;205; ; 
"=""18:30""";215;0;"2,721";"2,936";0;215;2;216; ; 
"=""18:45""";127;2;"2,659";"2,789";0;127;0;127; ; 
"=""19:00""";34;0;"2,324";"2,358";0;34;1;35; ; 
"=""19:15""";0;0;"2,969";"2,968";0;0;1;; ; 
"=""19:30""";0;2;"3,140";"3,000";0;0;0;; ; 
"=""19:45""";0;0;"3,842";"3,841";0;0;1;; ; 
"=""20:00""";0;0;"3,994";"2,796";0;0;0;; ; 
"=""20:15"""; ;0;"2,739";;0;;1;; ; 
"=""20:30"""; ;0;"3,084";;0;;2;; ; 
"=""20:45"""; ;0;"2,711";;0;;2;; ; 
"=""21:00"""; ;1;"2,410";;0;;0;; ; 
"=""21:15"""; ;0;"2,564";;0;;3;; ; 
"=""21:30"""; ;0;"2,343";;0;;0;; ; 
"=""21:45"""; ;0;"2,208";;0;;0;; ; 
"=""22:00"""; ;0;"2,416";;0;;3;; ; 
"=""22:15"""; ;0;"2,094";;0;;1;; ; 
"=""22:30"""; ;0;"2,037";;0;;0;; ; 
"=""22:45"""; ;1;"1,899";;0;;0;; ; 
"=""23:00"""; ;0;"1,854";;0;;3;; ; 
"=""23:15"""; ;0;"2,096";;0;;1;; ; 
"=""23:30"""; ;0;"1,860";;0;;0;; ; 
"=""23:45"""; ;0;"1,679";;0;;2;; ; 
"=""00:00"""; ;0;"2,049";;0;;0;;300;"3,000"
