 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""12:45""";"1,948";0;13;"1,961";11;"1,948";227;"2,186"; ; 
"=""13:00""";"1,062";"1,430";34;"2,526";29;"1,062";0;"1,091"; ; 
"=""13:03"""; ; ; ; ; ; ; ; ; ;"2,790"
"=""13:09"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:15""";"2,314";373;35;"2,721";41;"2,314";0;"2,355"; ; 
"=""13:28"""; ; ; ; ; ; ; ; ; ;"2,820"
"=""13:30""";"1,992";166;58;"2,216";53;"1,992";0;"2,045"; ; 
"=""13:34"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:45""";"2,074";176;53;"2,303";60;"2,074";0;"2,134"; ; 
"=""14:00""";"2,046";21;53;"2,120";56;"2,046";0;"2,102"; ; 
"=""14:15""";"1,724";305;41;"2,070";35;"1,724";0;"1,759"; ; 
"=""14:24"""; ; ; ; ; ; ; ; ; ;"2,190"
"=""14:29"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:30""";"1,913";177;42;"2,132";51;"1,913";0;"1,964"; ; 
"=""14:45""";"1,990";122;44;"2,156";39;"1,990";0;"2,029"; ; 
"=""15:00""";"1,542";824;51;"2,417";41;"1,542";0;"1,583"; ; 
"=""15:14"""; ; ; ; ; ; ; ; ; ;"2,400"
"=""15:15""";"1,297";"1,027";51;"2,375";53;"1,297";0;"1,350"; ; 
"=""15:19"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:30""";"1,233";395;30;"1,658";28;"1,233";0;"1,261"; ; 
"=""15:45""";"1,143";459;94;"1,696";96;"1,143";0;"1,239"; ; 
"=""16:00""";660;307;40;"1,008";16;660;0;676; ; 
"=""16:15""";349;0;723;"1,071";0;349;1;349; ; 
"=""16:30""";278;1;689;968;0;278;0;278; ; 
"=""16:45""";393;0;505;898;0;393;1;394; ; 
"=""17:00""";512;0;869;"1,381";1;512;2;515; ; 
"=""17:15""";409;0;"1,688";"2,097";0;409;0;409; ; 
"=""17:30""";524;1;"1,168";"1,693";0;524;0;524; ; 
"=""17:45""";209;0;"1,346";"1,554";0;209;0;209; ; 
"=""18:00""";153;1;"1,455";"1,609";0;153;0;153; ; 
"=""18:15""";96;0;"2,401";"2,498";0;96;2;98; ; 
"=""18:30""";38;0;"1,513";"1,550";0;38;2;39; ; 
"=""18:45""";5;0;"2,035";"2,040";0;5;0;5; ; 
"=""19:00""";0;0;"1,875";"1,875";0;0;0;; ; 
"=""19:15""";0;0;"3,061";"3,061";0;0;0;; ; 
"=""19:30""";0;0;"3,812";"3,598";0;0;0;; ; 
"=""19:45""";0;0;"2,832";"2,832";0;0;0;; ; 
"=""20:00"""; ;0;"2,858";;0;;0;; ; 
"=""20:15"""; ;0;"3,021";;0;;0;; ; 
"=""20:30"""; ;0;"3,637";;0;;0;; ; 
"=""20:45"""; ;0;"3,421";;0;;0;; ; 
"=""21:00"""; ;0;"2,440";;0;;0;; ; 
"=""21:15"""; ;0;"2,394";;0;;0;; ; 
"=""21:30"""; ;0;"2,625";;0;;0;; ; 
"=""21:31"""; ; ; ; ; ; ; ; ;300; 
"=""21:45"""; ;;;;;;;; ; 
"=""22:00"""; ;0;"2,389";;0;;0;; ; 
"=""22:15"""; ;0;"2,470";;0;;0;; ; 
"=""22:30"""; ;0;"2,469";;0;;0;; ; 
"=""22:45"""; ;0;"2,313";;0;;0;; ; 
"=""23:00"""; ;0;"2,200";;0;;0;; ; 
"=""23:15"""; ;0;"1,888";;0;;0;; ; 
"=""23:30"""; ;0;"2,043";;0;;0;; ; 
"=""23:45"""; ;0;"1,747";;0;;0;; ; 
"=""00:00"""; ;0;"2,907";;0;;0;;300;"3,000"
