 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""19:00"""; ;0;"1,854";;0;;0;; ; 
"=""19:15"""; ;0;"1,489";;0;;0;; ; 
"=""19:30"""; ;0;"1,883";;0;;0;; ; 
"=""19:45"""; ;0;"1,570";;0;;0;; ; 
"=""20:00"""; ;0;"2,758";;0;;0;; ; 
"=""20:15"""; ;0;"2,789";;0;;0;; ; 
"=""20:30"""; ;0;"2,948";;0;;0;; ; 
"=""20:45"""; ;0;"3,286";;0;;0;; ; 
"=""21:00"""; ;0;"1,787";;0;;0;; ; 
"=""21:15"""; ;0;"2,367";;0;;0;; ; 
"=""21:30"""; ;0;"1,888";;0;;0;; ; 
"=""21:45"""; ;0;"1,699";;0;;0;; ; 
"=""22:00"""; ;0;"5,002";;0;;0;; ; 
"=""22:15"""; ;0;"2,767";;0;;0;; ; 
"=""22:30"""; ;0;"2,790";;0;;0;; ; 
"=""22:45"""; ;0;"2,256";;0;;0;; ; 
"=""23:00"""; ;0;"1,555";;0;;0;; ; 
"=""23:15"""; ;0;"1,499";;0;;0;; ; 
"=""23:30"""; ;0;"1,486";;0;;0;; ; 
"=""23:45"""; ;0;"1,379";;0;;0;; ; 
"=""00:00"""; ;0;"1,356";;0;;0;;300;"3,000"
