 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""08:15""";839;0;635;"1,474";30;839;30;899; ; 
"=""08:18"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""08:30""";949;0;449;"1,398";34;949;105;"1,087"; ; 
"=""08:45""";896;0;381;"1,277";23;896;61;980; ; 
"=""09:00""";905;0;78;983;73;905;201;"1,179"; ; 
"=""09:15""";880;0;263;"1,143";33;880;291;"1,204"; ; 
"=""09:30""";766;0;55;820;36;766;368;"1,169"; ; 
"=""09:45""";"1,016";0;55;"1,071";54;"1,016";389;"1,458"; ; 
"=""10:00""";923;0;222;"1,144";57;923;421;"1,400"; ; 
"=""10:15""";"1,285";0;518;"1,803";60;"1,285";280;"1,625"; ; 
"=""10:30""";958;0;40;998;36;958;748;"1,742"; ; 
"=""10:38"""; ; ; ; ; ; ; ; ; ;"2,790"
"=""10:43"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:45""";851;0;61;912;61;851;878;"1,790"; ; 
"=""11:00""";793;0;25;818;23;793;718;"1,534"; ; 
"=""11:15""";792;0;19;810;16;792;607;"1,415"; ; 
"=""11:30""";776;0;14;790;21;776;186;983; ; 
"=""11:33"""; ; ; ; ; ; ; ; ; ;"2,190"
"=""11:38"""; ; ; ; ; ; ; ; ; ;270
"=""11:43"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:45""";736;0;72;808;115;736;"1,085";"1,936"; ; 
"=""12:00""";714;0;47;761;83;714;"1,235";"2,032"; ; 
"=""12:15""";832;0;32;864;64;832;943;"1,839"; ; 
"=""12:23"""; ; ; ; ; ; ; ; ; ;"2,070"
"=""12:28"""; ; ; ; ; ; ; ; ; ;90
"=""12:30""";690;0;34;724;125;690;728;"1,543"; ; 
"=""12:33"""; ; ; ; ; ; ; ; ; ;"1,650"
"=""12:38"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:45""";995;0;37;"1,032";217;995;772;"1,984"; ; 
"=""12:48"""; ; ; ; ; ; ; ; ; ;"2,010"
"=""12:53"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:00""";"1,875";434;73;"2,382";63;"1,875";0;"1,937"; ; 
"=""13:15""";"1,499";"1,084";58;"2,642";68;"1,499";0;"1,567"; ; 
"=""13:18"""; ; ; ; ; ; ; ; ; ;"1,050"
"=""13:23"""; ; ; ; ; ; ; ; ; ;"2,100"
"=""13:28"""; ; ; ; ; ; ; ; ; ;840
"=""13:30""";"2,532";159;99;"2,790";98;"2,532";0;"2,630"; ; 
"=""13:33"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:45""";"2,407";0;141;"2,548";133;"2,407";103;"2,643"; ; 
"=""14:00""";"2,226";258;71;"2,555";68;"2,226";0;"2,294"; ; 
"=""14:08"""; ; ; ; ; ; ; ; ; ;"2,340"
"=""14:13"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:15""";"1,181";904;26;"2,111";25;"1,181";0;"1,206"; ; 
"=""14:30""";"1,386";776;27;"2,189";25;"1,386";0;"1,411"; ; 
"=""14:33"""; ; ; ; ; ; ; ; ; ;"2,610"
"=""14:38"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:45""";"1,381";777;39;"2,197";33;"1,381";0;"1,414"; ; 
"=""15:00""";"1,167";"1,759";91;"3,017";91;"1,167";0;"1,258"; ; 
"=""15:15""";949;923;669;"2,540";40;949;0;988; ; 
"=""15:30""";413;732;540;"1,685";43;413;0;456; ; 
"=""15:45""";578;609;230;"1,417";51;578;0;629; ; 
"=""16:00""";609;0;256;865;0;609;1;610; ; 
"=""16:15""";764;0;89;853;9;764;14;787; ; 
"=""16:30""";636;2;299;936;0;636;0;636; ; 
"=""16:45""";242;0;594;836;0;242;1;243; ; 
"=""17:00""";185;0;586;771;0;185;0;185; ; 
"=""17:15""";415;0;"1,521";"1,935";0;415;0;415; ; 
"=""17:30""";453;0;"1,176";"1,629";0;453;1;454; ; 
"=""17:45""";316;0;"1,272";"1,588";0;316;0;316; ; 
"=""18:00""";200;0;"1,210";"1,410";0;200;0;200; ; 
"=""18:15""";102;0;"1,639";"1,741";0;102;2;104; ; 
"=""18:30""";80;0;"2,973";"3,053";0;80;0;80; ; 
"=""18:45""";9;1;"2,244";"2,253";0;9;0;9; ; 
"=""19:00""";0;0;"2,407";"2,406";0;0;1;; ; 
"=""19:15""";0;0;"2,818";"2,816";0;0;1;; ; 
"=""19:30""";0;0;"2,427";"2,427";0;0;0;; ; 
"=""19:45""";0;0;"2,968";"2,863";0;0;2;; ; 
"=""20:00""";0;0;"4,699";"4,697";0;0;2;; ; 
"=""20:15""";0;0;"3,977";"4,402";0;0;0;; ; 
"=""20:30"""; ;0;"3,156";;0;;0;; ; 
"=""20:45"""; ;0;"2,804";;0;;0;; ; 
"=""21:00"""; ;0;"2,387";;0;;0;; ; 
"=""21:15"""; ;0;"2,777";;0;;0;; ; 
"=""21:30"""; ;0;"2,698";;0;;0;; ; 
"=""21:45"""; ;0;"2,385";;0;;0;; ; 
"=""22:00"""; ;0;"2,397";;0;;0;; ; 
"=""22:15"""; ;0;"2,473";;0;;0;; ; 
"=""22:30"""; ;0;"2,412";;0;;0;; ; 
"=""22:45"""; ;0;"2,827";;0;;0;; ; 
"=""23:00"""; ;0;"2,806";;0;;0;; ; 
"=""23:15"""; ;0;"2,722";;0;;0;; ; 
"=""23:30"""; ;0;"3,724";;0;;0;; ; 
"=""23:45"""; ;0;"3,152";;0;;0;; ; 
"=""00:00"""; ;0;"2,246";;0;;0;;300;"3,000"
