 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""16:45""";820;0;700;"1,521";9;820;0;829; ; 
"=""17:00""";517;0;"1,377";"1,894";0;517;0;517; ; 
"=""17:15""";619;0;"2,242";"2,861";0;619;2;621; ; 
"=""17:30""";424;0;"2,417";"2,841";0;424;0;424; ; 
"=""17:45""";370;0;"2,590";"2,960";0;370;1;371; ; 
"=""18:00""";327;0;"1,663";"1,990";0;327;1;328; ; 
"=""18:15""";151;1;"1,490";"1,642";0;151;0;151; ; 
"=""18:30""";58;0;"1,674";"1,732";0;58;0;58; ; 
"=""18:45""";6;0;"2,782";"2,787";0;6;2;7; ; 
"=""19:00""";0;0;"3,522";"3,521";0;0;2;; ; 
"=""19:15""";0;0;"4,387";"4,387";0;0;0;; ; 
"=""19:30""";0;0;"4,155";"4,153";0;0;2;; ; 
"=""19:45""";0;0;"3,928";"3,928";0;0;0;; ; 
"=""20:00""";0;0;"5,228";"4,669";0;0;3;; ; 
"=""20:15""";0;1;"3,978";"3,979";0;0;0;; ; 
"=""20:30"""; ;0;"3,359";;0;;2;; ; 
"=""20:45"""; ;0;"3,093";;0;;2;; ; 
"=""21:00"""; ;0;"2,909";;0;;1;; ; 
"=""21:15"""; ;1;"3,264";;0;;0;; ; 
"=""21:30"""; ;0;"2,690";;0;;1;; ; 
"=""21:45"""; ;0;"2,820";;0;;1;; ; 
"=""22:00"""; ;0;"2,536";;0;;0;; ; 
"=""22:15"""; ;0;"2,388";;0;;1;; ; 
"=""22:30"""; ;0;"2,605";;0;;1;; ; 
"=""22:45"""; ;0;"2,154";;0;;0;; ; 
"=""23:00"""; ;1;"2,641";;0;;0;; ; 
"=""23:15"""; ;1;"2,400";;0;;0;; ; 
"=""23:30"""; ;0;"1,766";;0;;1;; ; 
"=""23:45"""; ;0;"2,284";;0;;1;; ; 
"=""00:00"""; ;1;"2,365";;0;;0;;300;"3,000"
