 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""11:00""";"1,181";0;972;"2,153";19;"1,181";37;"1,237"; ; 
"=""11:15""";"1,523";0;674;"2,197";49;"1,523";19;"1,592"; ; 
"=""11:20"""; ; ; ; ; ; ; ; ; ;"2,730"
"=""11:25"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:30""";"1,669";0;69;"1,737";76;"1,669";320;"2,064"; ; 
"=""11:45""";"1,079";532;88;"1,700";39;"1,079";0;"1,118"; ; 
"=""12:00""";"1,512";0;"1,044";"2,556";10;"1,512";15;"1,537"; ; 
"=""12:15""";"2,258";0;"1,261";"3,519";9;"2,258";29;"2,296"; ; 
"=""12:30""";"2,645";0;935;"3,580";10;"2,645";26;"2,681"; ; 
"=""12:45""";"2,569";0;815;"3,384";18;"2,569";55;"2,642"; ; 
"=""13:00""";"2,938";39;678;"3,654";26;"2,938";0;"2,964"; ; 
"=""13:15""";"2,478";1;"1,972";"4,451";0;"2,478";0;"2,478"; ; 
"=""13:30""";"2,635";0;"1,834";"4,469";0;"2,635";0;"2,635"; ; 
"=""13:45""";"2,490";0;"2,555";"5,045";0;"2,490";1;"2,491"; ; 
"=""14:00""";"2,230";0;"2,450";"4,680";0;"2,230";0;"2,230"; ; 
"=""14:15""";"1,156";0;"3,066";"4,222";0;"1,156";0;"1,156"; ; 
"=""14:30""";"1,323";0;"3,177";"4,500";0;"1,323";4;"1,326"; ; 
"=""14:45""";"1,426";0;"3,743";"5,169";0;"1,426";1;"1,427"; ; 
"=""15:00""";"1,439";0;"2,331";"3,770";0;"1,439";0;"1,439"; ; 
"=""15:15""";"1,459";0;"1,777";"3,236";7;"1,459";40;"1,506"; ; 
"=""15:30""";"1,361";1;"2,607";"3,969";0;"1,361";0;"1,361"; ; 
"=""15:45""";"1,236";0;"1,514";"2,751";0;"1,236";1;"1,237"; ; 
"=""16:00""";"1,165";0;"1,535";"2,699";3;"1,165";0;"1,168"; ; 
"=""16:15""";255;0;"2,144";"2,399";0;255;2;257; ; 
"=""16:30""";135;0;"1,667";"1,802";0;135;1;136; ; 
"=""16:45""";195;0;"1,229";"1,424";0;195;0;195; ; 
"=""17:00""";337;0;"1,037";"1,373";0;337;1;338; ; 
"=""17:15""";235;0;"1,949";"2,184";0;235;0;235; ; 
"=""17:30""";326;1;"2,544";"2,871";0;326;0;326; ; 
"=""17:45""";454;0;"1,733";"2,187";0;454;1;455; ; 
"=""18:00""";299;0;"1,610";"1,909";0;299;0;299; ; 
"=""18:15""";188;0;"2,344";"2,532";0;188;1;189; ; 
"=""18:30""";89;2;"2,186";"2,276";0;89;0;89; ; 
"=""18:45""";28;2;"3,370";"3,400";0;28;0;28; ; 
"=""19:00""";0;0;"3,607";"3,606";0;0;1;; ; 
"=""19:15""";0;0;"3,461";"3,460";0;0;2;; ; 
"=""19:30""";0;0;"2,768";"2,767";0;0;1;; ; 
"=""19:45""";0;0;"4,263";"4,199";0;0;2;; ; 
"=""20:00""";0;0;"3,107";"3,106";0;0;1;; ; 
"=""20:15""";0;1;"3,279";"3,152";0;0;0;; ; 
"=""20:30"""; ;2;"3,634";;0;;0;; ; 
"=""20:45"""; ;1;"2,622";;0;;0;; ; 
"=""21:00"""; ;0;"2,967";;0;;0;; ; 
"=""21:15"""; ;0;"3,314";;0;;0;; ; 
"=""21:30"""; ;0;"3,169";;0;;1;; ; 
"=""21:45"""; ;0;"3,161";;0;;2;; ; 
"=""22:00"""; ;0;"4,012";;0;;2;; ; 
"=""22:15"""; ;0;"3,648";;0;;2;; ; 
"=""22:30"""; ;0;"3,024";;0;;0;; ; 
"=""22:45"""; ;0;"2,759";;0;;0;; ; 
"=""23:00"""; ;0;"2,784";;0;;1;; ; 
"=""23:15"""; ;0;"2,341";;0;;3;; ; 
"=""23:30"""; ;0;"2,603";;0;;1;; ; 
"=""23:45"""; ;0;"2,440";;0;;0;; ; 
"=""00:00"""; ;0;"2,322";;0;;3;;300;"3,000"
