 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""13:16"""; ; ; ; ; ; ; ; ; ;0
"=""13:21"""; ; ; ; ; ; ; ; ; ;"1,440"
"=""13:26"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:30""";706;"1,984";263;"2,953";257;706;0;963; ; 
"=""13:45""";"1,189";"1,140";739;"3,068";154;"1,189";0;"1,343"; ; 
"=""14:00""";"1,260";805;343;"2,408";179;"1,260";0;"1,439"; ; 
"=""14:15""";"1,240";202;"1,084";"2,525";62;"1,240";0;"1,302"; ; 
"=""14:30""";"1,176";0;"1,672";"2,847";3;"1,176";9;"1,188"; ; 
"=""14:45""";"1,214";0;"1,109";"2,323";6;"1,214";30;"1,250"; ; 
"=""15:00""";997;0;"1,495";"2,492";2;997;1;999; ; 
"=""15:15""";995;0;660;"1,655";9;995;114;"1,117"; ; 
"=""15:30""";"1,025";0;528;"1,554";29;"1,025";65;"1,119"; ; 
"=""15:45""";893;0;38;930;27;893;458;"1,378"; ; 
"=""15:51"""; ; ; ; ; ; ; ; ; ;"2,910"
"=""15:56"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""16:00""";914;0;24;938;23;914;295;"1,232"; ; 
"=""16:15""";954;0;32;986;30;954;227;"1,210"; ; 
"=""16:30""";966;0;12;978;9;966;4;978; ; 
"=""16:45""";636;230;18;884;14;636;0;650; ; 
"=""17:00""";515;305;39;859;40;515;0;555; ; 
"=""17:15""";475;283;790;"1,548";6;475;0;481; ; 
"=""17:30""";396;1;958;"1,355";0;396;0;396; ; 
"=""17:45""";220;0;"1,181";"1,400";0;220;1;220; ; 
"=""18:00""";155;0;"1,117";"1,272";0;155;1;156; ; 
"=""18:15""";78;0;"1,612";"1,690";0;78;1;79; ; 
"=""18:30""";17;1;"2,562";"2,580";0;17;0;17; ; 
"=""18:45""";0;1;"2,195";"2,195";0;0;0;0; ; 
"=""19:00""";0;0;"3,140";"3,140";0;0;0;; ; 
"=""19:15""";0;0;"2,713";"2,713";0;0;0;; ; 
"=""19:30""";0;0;"3,794";"3,794";0;0;0;; ; 
"=""19:45""";0;0;"2,230";"2,548";0;0;0;; ; 
"=""20:00""";0;0;"2,278";"2,278";0;0;0;; ; 
"=""20:15"""; ;0;"2,851";;0;;0;; ; 
"=""20:30"""; ;0;"3,841";;0;;0;; ; 
"=""20:45"""; ;0;"2,422";;0;;0;; ; 
"=""21:00"""; ;0;"1,926";;0;;0;; ; 
"=""21:15"""; ;0;"2,169";;0;;0;; ; 
"=""21:30"""; ;0;"2,759";;0;;0;; ; 
"=""21:45"""; ;0;"4,059";;0;;0;; ; 
"=""22:00"""; ;0;"2,946";;0;;0;; ; 
"=""22:15"""; ;0;"3,138";;0;;0;; ; 
"=""22:30"""; ;0;"3,325";;0;;0;; ; 
"=""22:45"""; ;0;"3,463";;0;;0;; ; 
"=""23:00"""; ;0;"2,331";;0;;0;; ; 
"=""23:15"""; ;0;"2,541";;0;;0;; ; 
"=""23:30"""; ;0;"2,398";;0;;0;; ; 
"=""23:45"""; ;0;"2,254";;0;;0;; ; 
"=""00:00"""; ;0;"2,434";;0;;0;;300;"3,000"
