 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""06:45""";221;0;"1,065";"1,285";0;221;3;223; ; 
"=""07:00""";316;0;"1,322";"1,638";0;316;1;317; ; 
"=""07:15""";353;0;"1,271";"1,623";0;353;2;354; ; 
"=""07:30""";447;0;"1,057";"1,504";0;447;1;448; ; 
"=""07:45""";999;0;"1,332";"2,331";15;999;15;"1,028"; ; 
"=""08:00""";"1,094";0;560;"1,654";18;"1,094";156;"1,268"; ; 
"=""08:09"""; ; ; ; ; ; ; ; ; ;"2,850"
"=""08:14"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""08:15""";"1,102";0;106;"1,208";26;"1,102";478;"1,605"; ; 
"=""08:30""";"1,231";0;224;"1,455";39;"1,231";561;"1,831"; ; 
"=""08:34"""; ; ; ; ; ; ; ; ; ;900
"=""08:39"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""08:45""";"1,764";0;522;"2,286";97;"1,764";301;"2,161"; ; 
"=""09:00""";"1,165";0;60;"1,225";59;"1,165";922;"2,146"; ; 
"=""09:15""";909;0;51;960;48;909;793;"1,751"; ; 
"=""09:30""";677;0;13;690;21;677;"1,932";"2,630"; ; 
"=""09:45""";720;0;29;749;25;720;"1,964";"2,709"; ; 
"=""09:49"""; ; ; ; ; ; ; ; ; ;"2,160"
"=""09:54"""; ; ; ; ; ; ; ; ; ;"2,040"
"=""09:59"""; ; ; ; ; ; ; ; ; ;"1,950"
"=""10:00""";621;0;4;625;218;621;"1,854";"2,693"; ; 
"=""10:04"""; ; ; ; ; ; ; ; ; ;"1,890"
"=""10:09"""; ; ; ; ; ; ; ; ; ;"1,800"
"=""10:14"""; ; ; ; ; ; ; ; ; ;"1,740"
"=""10:15""";660;0;35;695;312;660;"1,308";"2,280"; ; 
"=""10:19"""; ; ; ; ; ; ; ; ; ;"1,590"
"=""10:29"""; ; ; ; ; ; ; ; ; ;"1,980"
"=""10:30""";693;0;35;728;319;693;"1,060";"2,072"; ; 
"=""10:34"""; ; ; ; ; ; ; ; ; ;"1,530"
"=""10:39"""; ; ; ; ; ; ; ; ; ;"1,590"
"=""10:44"""; ; ; ; ; ; ; ; ; ;"1,560"
"=""10:45""";"1,110";0;154;"1,264";343;"1,110";691;"2,144"; ; 
"=""10:49"""; ; ; ; ; ; ; ; ; ;"1,530"
"=""10:59"""; ; ; ; ; ; ; ; ; ;"1,380"
"=""11:00""";746;0;27;773;322;746;795;"1,862"; ; 
"=""11:04"""; ; ; ; ; ; ; ; ; ;"1,410"
"=""11:09"""; ; ; ; ; ; ; ; ; ;"1,650"
"=""11:14"""; ; ; ; ; ; ; ; ; ;"1,200"
"=""11:15""";673;0;22;695;319;673;715;"1,707"; ; 
"=""11:19"""; ; ; ; ; ; ; ; ; ;"1,530"
"=""11:24"""; ; ; ; ; ; ; ; ; ;"1,500"
"=""11:29"""; ; ; ; ; ; ; ; ; ;"2,970"
"=""11:30""";861;0;54;915;340;861;631;"1,832"; ; 
"=""11:34"""; ; ; ; ; ; ; ; ; ;"2,310"
"=""11:39"""; ; ; ; ; ; ; ; ; ;"2,280"
"=""11:44"""; ; ; ; ; ; ; ; ; ;"1,860"
"=""11:45""";"1,350";0;94;"1,444";274;"1,350";481;"2,105"; ; 
"=""11:49"""; ; ; ; ; ; ; ; ; ;"1,410"
"=""11:54"""; ; ; ; ; ; ; ; ; ;"1,290"
"=""11:59"""; ; ; ; ; ; ; ; ; ;"1,320"
"=""12:00""";"1,342";0;150;"1,492";350;"1,342";409;"2,101"; ; 
"=""12:04"""; ; ; ; ; ; ; ; ; ;"1,350"
"=""12:09"""; ; ; ; ; ; ; ; ; ;"2,340"
"=""12:14"""; ; ; ; ; ; ; ; ; ;"1,830"
"=""12:15""";901;0;28;929;310;901;454;"1,665"; ; 
"=""12:19"""; ; ; ; ; ; ; ; ; ;480
"=""12:24"""; ; ; ; ; ; ; ; ; ;840
"=""12:29"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:30""";"1,157";0;169;"1,327";373;"1,157";280;"1,810"; ; 
"=""12:45""";"2,341";909;107;"3,357";138;"2,341";0;"2,479"; ; 
"=""13:00""";"3,018";462;105;"3,585";99;"3,018";0;"3,117"; ; 
"=""13:04"""; ; ; ; ; ; ; ; ; ;"1,380"
"=""13:09"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:15""";"2,096";"1,296";139;"3,530";128;"2,096";0;"2,223"; ; 
"=""13:19"""; ; ; ; ; ; ; ; ; ;900
"=""13:24"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:29"""; ; ; ; ; ; ; ; ; ;"2,820"
"=""13:30""";"1,599";"1,715";242;"3,556";251;"1,599";0;"1,850"; ; 
"=""13:34"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:45""";"2,926";160;89;"3,175";88;"2,926";0;"3,014"; ; 
"=""13:54"""; ; ; ; ; ; ; ; ; ;"1,920"
"=""13:59"""; ; ; ; ; ; ; ; ; ;"1,020"
"=""14:00""";"2,920";428;50;"3,397";47;"2,920";0;"2,967"; ; 
"=""14:04"""; ; ; ; ; ; ; ; ; ;"2,730"
"=""14:09"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:14"""; ; ; ; ; ; ; ; ; ;"2,340"
"=""14:15""";"2,002";"1,907";157;"4,065";154;"2,002";0;"2,156"; ; 
"=""14:19"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:30""";"1,616";"1,852";488;"3,956";48;"1,616";0;"1,664"; ; 
"=""14:45""";"1,709";"1,070";"1,244";"4,023";30;"1,709";0;"1,739"; ; 
"=""15:00""";"1,638";960;"2,003";"4,601";28;"1,638";0;"1,666"; ; 
"=""15:15""";"1,943";496;"2,409";"4,848";17;"1,943";0;"1,960"; ; 
"=""15:30""";"1,982";1;"1,679";"3,662";4;"1,982";0;"1,986"; ; 
"=""15:45""";901;0;"2,599";"3,500";0;901;1;902; ; 
"=""16:00""";943;1;"1,028";"1,971";0;943;0;943; ; 
"=""16:15""";916;0;181;"1,097";14;916;24;954; ; 
"=""16:30""";736;0;439;"1,174";0;736;0;736; ; 
"=""16:45""";642;0;530;"1,171";0;642;2;643; ; 
"=""17:00""";463;0;509;972;0;463;0;463; ; 
"=""17:15""";281;0;"1,636";"1,917";0;281;1;282; ; 
"=""17:30""";273;2;"2,176";"2,452";0;273;0;273; ; 
"=""17:45""";247;0;"1,609";"1,856";0;247;3;250; ; 
"=""18:00""";189;0;"1,575";"1,764";0;189;2;191; ; 
"=""18:15""";117;0;"1,737";"1,855";0;117;0;117; ; 
"=""18:30""";51;0;"1,934";"1,985";0;51;2;53; ; 
"=""18:45""";3;2;"2,326";"2,331";0;3;0;3; ; 
"=""19:00""";0;0;"4,270";"4,269";0;0;1;0; ; 
"=""19:15""";0;1;"3,375";"3,376";0;0;0;; ; 
"=""19:30""";0;0;"3,502";"3,502";0;0;0;; ; 
"=""19:45""";0;0;"3,794";"3,792";0;0;2;; ; 
"=""20:00""";0;0;"4,060";"4,516";0;0;1;; ; 
"=""20:15""";0;0;"4,277";"4,276";0;0;1;; ; 
"=""20:30"""; ;0;"4,745";;0;;1;; ; 
"=""20:45"""; ;0;"4,140";;0;;0;; ; 
"=""21:00"""; ;0;"3,958";;0;;0;; ; 
"=""21:15"""; ;0;"4,259";;0;;1;; ; 
"=""21:30"""; ;0;"3,857";;0;;0;; ; 
"=""21:45"""; ;0;"3,443";;0;;1;; ; 
"=""22:00"""; ;0;"3,645";;0;;4;; ; 
"=""22:15"""; ;0;"2,681";;0;;1;; ; 
"=""22:30"""; ;0;"2,724";;0;;0;; ; 
"=""22:45"""; ;0;"2,891";;0;;1;; ; 
"=""23:00"""; ;0;"2,731";;0;;1;; ; 
"=""23:15"""; ;0;"2,658";;0;;1;; ; 
"=""23:30"""; ;0;"2,526";;0;;2;; ; 
"=""23:45"""; ;0;"2,478";;0;;0;; ; 
"=""00:00"""; ;0;"2,473";;0;;2;;300;"3,000"
