 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""08:00""";528;0;536;"1,064";0;528;2;530; ; 
"=""08:15""";621;0;180;801;0;621;0;621; ; 
"=""08:30""";642;0;161;803;0;642;0;642; ; 
"=""08:45""";784;0;29;813;18;784;66;867; ; 
"=""09:00""";699;0;23;722;17;699;237;953; ; 
"=""09:15""";808;0;20;828;13;808;47;868; ; 
"=""09:30""";528;0;562;"1,090";0;528;2;530; ; 
"=""09:45""";546;0;569;"1,115";1;546;0;547; ; 
"=""10:00""";725;0;49;774;50;725;592;"1,366"; ; 
"=""10:15""";725;0;44;768;43;725;750;"1,517"; ; 
"=""10:30""";912;0;534;"1,447";40;912;226;"1,178"; ; 
"=""10:45""";"1,157";0;23;"1,180";22;"1,157";407;"1,585"; ; 
"=""11:00""";927;0;17;944;14;927;569;"1,510"; ; 
"=""11:15""";817;0;14;831;13;817;802;"1,632"; ; 
"=""11:30""";824;0;17;842;16;824;782;"1,623"; ; 
"=""11:45""";765;0;17;782;16;765;702;"1,483"; ; 
"=""12:00""";"1,069";0;91;"1,160";41;"1,069";"1,019";"2,129"; ; 
"=""12:00"""; ; ; ; ; ; ; ; ; ;"2,970"
"=""12:05"""; ; ; ; ; ; ; ; ; ;"1,830"
"=""12:10"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:15""";"1,207";0;151;"1,358";163;"1,207";945;"2,315"; ; 
"=""12:30""";"1,977";0;165;"2,141";27;"1,977";264;"2,268"; ; 
"=""12:45""";"1,353";0;826;"2,179";4;"1,353";7;"1,364"; ; 
"=""13:00""";"2,045";0;796;"2,841";86;"2,045";249;"2,380"; ; 
"=""13:00"""; ; ; ; ; ; ; ; ; ;"2,940"
"=""13:05"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:15""";"2,655";0;915;"3,570";28;"2,655";77;"2,759"; ; 
"=""13:30""";"1,810";0;"1,781";"3,591";15;"1,810";26;"1,850"; ; 
"=""13:40"""; ; ; ; ; ; ; ; ; ;"2,160"
"=""13:45""";"2,344";0;"1,097";"3,441";63;"2,344";85;"2,492"; ; 
"=""13:45"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:00""";"2,026";0;"1,262";"3,288";27;"2,026";79;"2,132"; ; 
"=""14:15""";"1,805";0;803;"2,608";40;"1,805";64;"1,909"; ; 
"=""14:30""";"1,973";0;558;"2,531";46;"1,973";183;"2,203"; ; 
"=""14:45""";"2,170";0;472;"2,641";25;"2,170";189;"2,384"; ; 
"=""15:00""";"1,128";0;"1,515";"2,643";0;"1,128";1;"1,129"; ; 
"=""15:15""";841;0;"1,840";"2,681";0;841;0;841; ; 
"=""15:30""";700;1;"1,756";"2,457";0;700;0;700; ; 
"=""15:45""";738;0;"1,081";"1,819";0;738;1;739; ; 
"=""16:00""";541;0;500;"1,041";0;541;0;541; ; 
"=""16:15""";315;0;634;949;0;315;0;315; ; 
"=""16:30""";184;0;740;924;0;184;0;184; ; 
"=""16:45""";111;0;802;913;0;111;1;111; ; 
"=""17:00""";87;0;777;865;0;87;2;89; ; 
"=""17:15""";61;0;"1,848";"1,909";0;61;0;61; ; 
"=""17:30""";83;0;"1,747";"1,830";0;83;1;84; ; 
"=""17:45""";113;0;"1,419";"1,532";0;113;1;114; ; 
"=""18:00""";86;0;"2,012";"2,098";0;86;0;86; ; 
"=""18:15""";27;0;"1,714";"1,741";0;27;0;27; ; 
"=""18:30""";0;0;"3,074";"3,074";0;0;0;0; ; 
"=""18:45""";0;0;"2,259";"2,260";0;0;0;; ; 
"=""19:00""";0;0;"3,306";"3,305";0;0;1;; ; 
"=""19:15""";0;0;"4,454";"4,215";0;0;3;; ; 
"=""19:30""";0;0;"3,292";"3,291";0;0;1;; ; 
"=""19:45"""; ;0;"3,130";;0;;0;; ; 
"=""20:00"""; ;1;"2,955";;0;;0;; ; 
"=""20:15"""; ;2;"2,875";;0;;0;; ; 
"=""20:30"""; ;1;"2,728";;0;;0;; ; 
"=""20:45"""; ;0;"3,769";;0;;1;; ; 
"=""21:00"""; ;0;"2,594";;0;;2;; ; 
"=""21:15"""; ;0;"2,632";;0;;0;; ; 
"=""21:30"""; ;1;"2,690";;0;;0;; ; 
"=""21:45"""; ;0;"2,579";;0;;1;; ; 
"=""22:00"""; ;0;"2,363";;0;;0;; ; 
"=""22:15"""; ;1;"2,238";;0;;0;; ; 
"=""22:30"""; ;0;"2,405";;0;;3;; ; 
"=""22:45"""; ;0;"2,227";;0;;1;; ; 
"=""23:00"""; ;0;"2,200";;0;;0;; ; 
"=""23:15"""; ;0;"2,197";;0;;1;; ; 
"=""23:30"""; ;0;"4,169";;0;;1;; ; 
"=""23:45"""; ;0;"2,795";;0;;1;; ; 
"=""00:00"""; ;1;"3,466";;0;;0;;300;"3,000"
