 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""11:51"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:00""";"1,403";0;28;"1,431";137;"1,403";"1,738";"3,278"; ; 
"=""12:15""";"1,041";0;82;"1,123";132;"1,041";757;"1,930"; ; 
"=""12:21"""; ; ; ; ; ; ; ; ; ;"2,850"
"=""12:26"""; ; ; ; ; ; ; ; ; ;900
"=""12:30""";"1,314";0;67;"1,381";102;"1,314";784;"2,200"; ; 
"=""12:31"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:45""";"1,883";202;97;"2,182";119;"1,883";0;"2,002"; ; 
"=""13:00""";"1,721";461;55;"2,237";46;"1,721";0;"1,767"; ; 
"=""13:15""";"2,081";"1,377";65;"3,522";61;"2,081";0;"2,142"; ; 
"=""13:30""";"1,233";"2,061";261;"3,554";20;"1,233";0;"1,253"; ; 
"=""13:41"""; ; ; ; ; ; ; ; ; ;900
"=""13:45""";"1,114";"1,001";"1,266";"3,381";29;"1,114";0;"1,143"; ; 
"=""13:46"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:00""";521;927;"1,849";"3,297";24;521;0;545; ; 
"=""14:15""";682;527;"3,003";"4,212";17;682;0;699; ; 
"=""14:30""";"1,113";0;"3,280";"4,393";0;"1,113";0;"1,113"; ; 
"=""14:45""";"1,004";0;"2,820";"3,824";0;"1,004";3;"1,007"; ; 
"=""15:00""";746;0;"3,254";"4,000";0;746;0;746; ; 
"=""15:15""";806;0;"3,823";"4,629";0;806;0;806; ; 
"=""15:30""";917;0;"2,310";"3,227";11;917;2;929; ; 
"=""15:45""";760;0;"1,228";"1,987";0;760;1;760; ; 
"=""16:00""";630;1;"1,666";"2,297";0;630;0;630; ; 
"=""16:15""";471;0;"1,415";"1,886";0;471;2;473; ; 
"=""16:30""";292;0;"1,182";"1,474";0;292;0;292; ; 
"=""16:45""";534;1;"1,144";"1,679";0;534;0;534; ; 
"=""17:00""";805;0;"1,792";"2,597";0;805;2;807; ; 
"=""17:15""";500;0;"2,460";"2,960";0;500;0;500; ; 
"=""17:30""";322;1;"1,614";"1,937";0;322;0;322; ; 
"=""17:45""";183;0;"1,376";"1,559";0;183;0;183; ; 
"=""18:00""";70;1;"1,762";"1,832";0;70;0;70; ; 
"=""18:15""";27;0;"2,417";"2,444";0;27;2;29; ; 
"=""18:30""";1;0;"2,575";"2,576";0;1;0;1; ; 
"=""18:45""";0;0;"3,518";"3,516";0;0;2;; ; 
"=""19:00""";0;0;"2,876";"2,876";0;0;0;; ; 
"=""19:15""";0;0;"3,511";"3,188";0;0;2;; ; 
"=""19:30""";0;0;"2,850";"2,849";0;0;1;; ; 
"=""19:45"""; ;0;"2,624";;0;;0;; ; 
"=""20:00"""; ;0;"2,453";;0;;0;; ; 
"=""20:15"""; ;3;"2,692";;0;;0;; ; 
"=""20:30"""; ;0;"2,291";;0;;1;; ; 
"=""20:45"""; ;1;"2,440";;0;;0;; ; 
"=""21:00"""; ;0;"2,541";;0;;0;; ; 
"=""21:15"""; ;0;"2,406";;0;;2;; ; 
"=""21:30"""; ;0;"2,282";;0;;0;; ; 
"=""21:45"""; ;0;"2,218";;0;;1;; ; 
"=""22:00"""; ;0;"2,252";;0;;2;; ; 
"=""22:15"""; ;1;"2,176";;0;;0;; ; 
"=""22:30"""; ;0;"2,476";;0;;1;; ; 
"=""22:45"""; ;0;"2,608";;0;;1;; ; 
"=""23:00"""; ;3;"2,815";;0;;0;; ; 
"=""23:15"""; ;0;"2,858";;0;;1;; ; 
"=""23:30"""; ;0;"2,298";;0;;1;; ; 
"=""23:45"""; ;0;"2,317";;0;;1;; ; 
"=""00:00"""; ;0;"2,155";;0;;0;;300;"3,000"
