 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""09:24"""; ; ; ; ; ; ; ; ; ;900
"=""09:29"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""09:30""";"1,265";0;145;"1,409";144;"1,265";377;"1,785"; ; 
"=""09:45""";"1,387";0;136;"1,523";133;"1,387";6;"1,526"; ; 
"=""10:00""";925;0;14;938;15;925;614;"1,553"; ; 
"=""10:09"""; ; ; ; ; ; ; ; ; ;"2,340"
"=""10:14"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:15""";"1,111";0;63;"1,174";61;"1,111";119;"1,291"; ; 
"=""10:30""";"1,009";0;32;"1,041";43;"1,009";790;"1,842"; ; 
"=""10:34"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""10:39"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:45""";709;0;49;758;47;709;"1,684";"2,440"; ; 
"=""11:00""";801;0;34;834;36;801;969;"1,805"; ; 
"=""11:15""";682;0;28;710;27;682;"1,493";"2,202"; ; 
"=""11:30""";844;0;29;872;25;844;"1,382";"2,251"; ; 
"=""11:45""";914;0;91;"1,005";87;914;909;"1,910"; ; 
"=""12:00""";785;0;81;866;82;785;755;"1,623"; ; 
"=""12:15""";"1,034";0;43;"1,077";44;"1,034";96;"1,174"; ; 
"=""12:30""";868;0;42;911;49;868;637;"1,554"; ; 
"=""12:45""";951;0;28;979;33;951;499;"1,483"; ; 
"=""13:00""";847;0;30;877;29;847;3;879; ; 
"=""13:04"""; ; ; ; ; ; ; ; ; ;"2,730"
"=""13:09"""; ; ; ; ; ; ; ; ; ;"2,640"
"=""13:14"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:15""";"1,015";410;83;"1,508";86;"1,015";0;"1,101"; ; 
"=""13:30""";"2,556";329;108;"2,993";93;"2,556";0;"2,649"; ; 
"=""13:45""";980;"2,565";20;"3,564";20;980;0;"1,000"; ; 
"=""13:49"""; ; ; ; ; ; ; ; ; ;0
"=""13:54"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:59"""; ; ; ; ; ; ; ; ; ;"1,890"
"=""14:00""";565;"2,563";33;"3,161";27;565;0;591; ; 
"=""14:04"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:15""";"1,657";"1,529";131;"3,317";44;"1,657";0;"1,701"; ; 
"=""14:30""";962;"1,080";886;"2,927";38;962;0;"1,000"; ; 
"=""14:39"""; ; ; ; ; ; ; ; ; ;900
"=""14:44"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:45""";338;945;"1,521";"2,804";33;338;0;371; ; 
"=""15:00""";58;860;"2,293";"3,211";25;58;0;83; ; 
"=""15:15""";326;0;"1,826";"2,152";0;326;0;326; ; 
"=""15:30""";823;1;"1,937";"2,760";0;823;0;823; ; 
"=""15:45""";"1,018";0;751;"1,769";0;"1,018";1;"1,019"; ; 
"=""16:00""";907;0;967;"1,874";0;907;1;908; ; 
"=""16:15""";828;1;787;"1,616";0;828;0;828; ; 
"=""16:30""";"1,392";0;236;"1,628";28;"1,392";33;"1,453"; ; 
"=""16:45""";"1,009";0;430;"1,439";14;"1,009";103;"1,126"; ; 
"=""17:00""";697;0;"1,968";"2,665";0;697;0;697; ; 
"=""17:15""";516;0;"1,856";"2,372";0;516;3;519; ; 
"=""17:30""";389;1;"1,674";"2,064";0;389;0;389; ; 
"=""17:45""";325;0;"2,006";"2,331";0;325;0;325; ; 
"=""18:00""";224;0;"1,633";"1,857";0;224;2;226; ; 
"=""18:15""";98;0;"1,913";"2,011";0;98;1;99; ; 
"=""18:30""";48;1;"2,624";"2,673";0;48;0;48; ; 
"=""18:45""";16;0;"2,641";"2,657";0;16;0;16; ; 
"=""19:00""";0;0;"3,448";"3,448";0;0;1;0; ; 
"=""19:15""";0;0;"2,292";"2,554";0;0;1;; ; 
"=""19:30""";0;0;"2,954";"2,953";0;0;2;; ; 
"=""19:45"""; ;0;"2,799";;0;;1;; ; 
"=""20:00"""; ;2;"2,868";;0;;0;; ; 
"=""20:15"""; ;1;"3,401";;0;;0;; ; 
"=""20:30"""; ;0;"3,558";;0;;1;; ; 
"=""20:45"""; ;0;"2,494";;0;;1;; ; 
"=""21:00"""; ;0;"2,842";;0;;1;; ; 
"=""21:15"""; ;1;"2,720";;0;;0;; ; 
"=""21:30"""; ;0;"2,608";;0;;0;; ; 
"=""21:45"""; ;0;"2,445";;0;;0;; ; 
"=""22:00"""; ;0;"2,364";;0;;0;; ; 
"=""22:15"""; ;0;"2,087";;0;;1;; ; 
"=""22:30"""; ;0;"2,425";;0;;0;; ; 
"=""22:45"""; ;0;"2,258";;0;;0;; ; 
"=""23:00"""; ;1;"1,624";;0;;0;; ; 
"=""23:15"""; ;1;"2,337";;0;;0;; ; 
"=""23:30"""; ;0;"1,838";;0;;0;; ; 
"=""23:45"""; ;0;"1,713";;0;;1;; ; 
"=""00:00"""; ;0;"1,608";;0;;1;;300;"3,000"
