 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""10:37"""; ; ; ; ; ; ; ; ; ;"2,220"
"=""10:42"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:45""";715;0;104;819;101;715;"1,521";"2,337"; ; 
"=""10:47"""; ; ; ; ; ; ; ; ; ;"2,400"
"=""10:52"""; ; ; ; ; ; ; ; ; ;420
"=""10:57"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:00""";854;0;298;"1,151";287;854;672;"1,812"; ; 
"=""11:02"""; ; ; ; ; ; ; ; ; ;"2,160"
"=""11:07"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:15""";903;0;111;"1,014";111;903;965;"1,979"; ; 
"=""11:22"""; ; ; ; ; ; ; ; ; ;900
"=""11:27"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:30""";729;0;204;933;234;729;"1,312";"2,275"; ; 
"=""11:45""";850;0;24;874;24;850;189;"1,063"; ; 
"=""11:52"""; ; ; ; ; ; ; ; ; ;"2,940"
"=""11:57"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:00""";819;0;146;965;148;819;643;"1,610"; ; 
"=""12:15""";489;381;16;886;13;489;0;502; ; 
"=""12:17"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""12:27"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:30""";865;0;122;987;176;865;920;"1,962"; ; 
"=""12:45""";"1,784";0;110;"1,893";94;"1,784";59;"1,936"; ; 
"=""12:52"""; ; ; ; ; ; ; ; ; ;"2,370"
"=""12:57"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:00""";"1,864";"1,862";74;"3,800";83;"1,864";0;"1,947"; ; 
"=""13:12"""; ; ; ; ; ; ; ; ; ;0
"=""13:15""";"1,464";"2,525";426;"4,415";32;"1,464";0;"1,496"; ; 
"=""13:17"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:30""";"2,236";"1,090";"1,051";"4,377";80;"2,236";0;"2,316"; ; 
"=""13:45""";"1,459";"1,076";"1,884";"4,419";50;"1,459";0;"1,509"; ; 
"=""13:47"""; ; ; ; ; ; ; ; ; ;"2,550"
"=""13:52"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:00""";"1,225";800;"1,859";"3,883";70;"1,225";0;"1,295"; ; 
"=""14:07"""; ; ; ; ; ; ; ; ; ;"2,010"
"=""14:12"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:15""";"1,049";75;"2,843";"3,967";29;"1,049";0;"1,078"; ; 
"=""14:30""";"2,426";17;"1,197";"3,640";10;"2,426";0;"2,436"; ; 
"=""14:45""";"1,604";1;"2,085";"3,690";5;"1,604";0;"1,609"; ; 
"=""15:00""";"1,515";0;"2,249";"3,763";0;"1,515";2;"1,517"; ; 
"=""15:15""";799;0;"2,991";"3,790";0;799;2;801; ; 
"=""15:30""";996;1;"2,191";"3,188";1;996;0;997; ; 
"=""15:45""";"1,131";0;"1,567";"2,698";0;"1,131";2;"1,133"; ; 
"=""16:00""";798;0;"1,364";"2,163";0;798;2;800; ; 
"=""16:15""";540;1;"1,431";"1,972";0;540;0;540; ; 
"=""16:30""";430;0;"1,100";"1,530";0;430;3;433; ; 
"=""16:45""";341;2;721;"1,064";0;341;0;341; ; 
"=""17:00""";429;0;"1,282";"1,711";0;429;1;430; ; 
"=""17:15""";202;0;"2,388";"2,590";0;202;0;202; ; 
"=""17:30""";114;0;"2,527";"2,642";0;114;1;115; ; 
"=""17:45""";161;0;"1,603";"1,763";0;161;0;161; ; 
"=""18:00""";152;1;"1,544";"1,697";0;152;0;152; ; 
"=""18:15""";92;1;"2,378";"2,472";0;92;0;92; ; 
"=""18:30""";47;0;"1,852";"1,899";0;47;0;47; ; 
"=""18:45""";9;0;"1,688";"1,697";0;9;1;10; ; 
"=""19:00""";0;0;"2,375";"2,375";0;0;0;; ; 
"=""19:15""";0;1;"2,552";"2,553";0;0;0;; ; 
"=""19:30""";0;0;"3,307";"3,307";0;0;0;; ; 
"=""19:45""";0;0;"3,489";"3,489";0;0;0;; ; 
"=""20:00""";0;0;"3,130";"3,130";0;0;0;; ; 
"=""20:15""";0;0;"5,146";"4,620";0;0;0;; ; 
"=""20:30""";0;0;"3,772";"3,772";0;0;0;; ; 
"=""20:45""";0;0;"2,605";"2,890";0;0;0;; ; 
"=""21:00"""; ;0;"2,505";;0;;0;; ; 
"=""21:15"""; ;0;"2,696";;0;;0;; ; 
"=""21:30"""; ;0;"2,754";;0;;0;; ; 
"=""21:45"""; ;0;"2,232";;0;;0;; ; 
"=""22:00"""; ;0;"2,332";;0;;0;; ; 
"=""22:15"""; ;0;"2,287";;0;;0;; ; 
"=""22:30"""; ;0;"2,145";;0;;0;; ; 
"=""22:45"""; ;0;"2,409";;0;;0;; ; 
"=""23:00"""; ;0;"2,373";;0;;0;; ; 
"=""23:15"""; ;0;"2,204";;0;;0;; ; 
"=""23:30"""; ;0;"1,945";;0;;0;; ; 
"=""23:45"""; ;0;"2,061";;0;;0;; ; 
"=""00:00"""; ;0;"1,936";;0;;0;;300;"3,000"
