 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""15:00""";"2,437";66;"1,916";"4,418";22;"2,437";0;"2,458"; ; 
"=""15:15""";"2,234";0;202;"2,436";36;"2,234";78;"2,348"; ; 
"=""15:30""";"1,967";125;"1,101";"3,193";7;"1,967";0;"1,974"; ; 
"=""15:45""";"1,809";58;"1,655";"3,522";0;"1,809";0;"1,809"; ; 
"=""16:00""";"1,594";35;"1,142";"2,770";8;"1,594";0;"1,602"; ; 
"=""16:15""";"1,360";74;"1,104";"2,539";3;"1,360";0;"1,363"; ; 
"=""16:30""";"1,086";91;"1,292";"2,469";6;"1,086";0;"1,092"; ; 
"=""16:45""";888;43;"1,270";"2,201";4;888;0;892; ; 
"=""17:00""";706;66;775;"1,547";1;706;0;707; ; 
"=""17:15""";523;43;"1,529";"2,096";1;523;0;524; ; 
"=""17:30""";0;0;"5,113";"3,080";0;0;"2,399";366; ; 
"=""17:45""";0;0;"3,698";"2,611";0;0;"1,328";241; ; 
"=""18:00""";0;0;"2,743";"2,127";0;0;690;73; ; 
"=""18:15""";0;0;"2,948";"2,452";0;0;510;14; ; 
"=""18:30""";0;"1,549";"2,560";"4,080";30;0;0;1; ; 
"=""18:45""";0;740;"4,143";"4,881";2;0;0;; ; 
"=""19:00""";0;1;"4,272";"4,273";0;0;0;; ; 
"=""19:15""";0;0;"3,999";"3,998";0;0;1;; ; 
"=""19:30""";0;2;"3,399";"3,576";0;0;0;; ; 
"=""19:45""";0;0;"3,237";"3,237";0;0;0;; ; 
"=""20:00""";0;0;"3,375";"3,641";0;0;2;; ; 
"=""20:15"""; ;0;"3,162";;0;;0;; ; 
"=""20:30"""; ;0;"3,259";;0;;1;; ; 
"=""20:45"""; ;1;"2,846";;0;;0;; ; 
"=""21:00"""; ;0;"3,373";;0;;0;; ; 
"=""21:15"""; ;0;"3,108";;0;;1;; ; 
"=""21:30"""; ;0;"3,264";;0;;1;; ; 
"=""21:45"""; ;0;"3,151";;0;;1;; ; 
"=""22:00"""; ;1;"2,734";;0;;0;; ; 
"=""22:15"""; ;0;"2,580";;0;;1;; ; 
"=""22:30"""; ;0;"2,995";;0;;1;; ; 
"=""22:45"""; ;0;"2,777";;0;;1;; ; 
"=""23:00"""; ;0;"2,511";;0;;0;; ; 
"=""23:15"""; ;0;"2,779";;0;;1;; ; 
"=""23:30"""; ;0;"2,583";;0;;2;; ; 
"=""23:45"""; ;0;"2,771";;0;;2;; ; 
"=""00:00"""; ;0;"3,342";;0;;0;;300;"3,000"
