 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""11:39"""; ; ; ; ; ; ; ; ; ;"2,280"
"=""11:44"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:45""";"1,129";0;87;"1,217";291;"1,129";681;"2,101"; ; 
"=""11:54"""; ; ; ; ; ; ; ; ; ;"1,650"
"=""11:59"""; ; ; ; ; ; ; ; ; ;900
"=""12:00""";"1,612";0;122;"1,734";229;"1,612";212;"2,053"; ; 
"=""12:04"""; ; ; ; ; ; ; ; ; ;"1,590"
"=""12:09"""; ; ; ; ; ; ; ; ; ;"2,370"
"=""12:14"""; ; ; ; ; ; ; ; ; ;900
"=""12:15""";"1,404";0;94;"1,498";327;"1,404";581;"2,312"; ; 
"=""12:19"""; ; ; ; ; ; ; ; ; ;"1,620"
"=""12:24"""; ; ; ; ; ; ; ; ; ;"2,370"
"=""12:29"""; ; ; ; ; ; ; ; ; ;"1,500"
"=""12:30""";"1,602";0;185;"1,787";361;"1,602";399;"2,363"; ; 
"=""12:34"""; ; ; ; ; ; ; ; ; ;"2,280"
"=""12:39"""; ; ; ; ; ; ; ; ; ;0
"=""12:44"""; ; ; ; ; ; ; ; ; ;"2,490"
"=""12:45""";"1,577";0;183;"1,760";310;"1,577";181;"2,068"; ; 
"=""12:49"""; ; ; ; ; ; ; ; ; ;"1,560"
"=""12:54"""; ; ; ; ; ; ; ; ; ;"1,170"
"=""12:59"""; ; ; ; ; ; ; ; ; ;0
"=""13:00""";"1,226";"2,049";330;"3,605";210;"1,226";0;"1,436"; ; 
"=""13:04"""; ; ; ; ; ; ; ; ; ;"1,500"
"=""13:09"""; ; ; ; ; ; ; ; ; ;210
"=""13:14"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:15""";"1,268";"2,878";294;"4,440";265;"1,268";0;"1,533"; ; 
"=""13:30""";"2,556";"1,283";"1,767";"5,605";147;"2,556";0;"2,702"; ; 
"=""13:39"""; ; ; ; ; ; ; ; ; ;"2,550"
"=""13:44"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""13:45""";"2,357";"1,173";"1,401";"4,931";139;"2,357";0;"2,496"; ; 
"=""13:49"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:00""";"2,205";"1,010";"1,358";"4,573";114;"2,205";0;"2,319"; ; 
"=""14:15""";"2,083";897;"1,859";"4,838";67;"2,083";0;"2,150"; ; 
"=""14:30""";"2,040";0;"1,912";"3,952";14;"2,040";1;"2,054"; ; 
"=""14:45""";"2,543";0;"1,388";"3,931";48;"2,543";39;"2,630"; ; 
"=""15:00""";"1,566";0;"2,685";"4,251";0;"1,566";0;"1,566"; ; 
"=""15:15""";"2,251";0;"1,540";"3,791";7;"2,251";43;"2,301"; ; 
"=""15:30""";"1,604";0;"1,252";"2,856";10;"1,604";30;"1,644"; ; 
"=""15:45""";"1,753";0;"1,644";"3,396";7;"1,753";13;"1,772"; ; 
"=""16:00""";524;0;"1,184";"1,708";1;524;0;525; ; 
"=""16:15""";"1,211";0;517;"1,728";19;"1,211";114;"1,345"; ; 
"=""16:30""";607;0;892;"1,499";13;607;20;640; ; 
"=""16:45""";268;0;"1,193";"1,461";0;268;0;268; ; 
"=""17:00""";130;0;"1,439";"1,568";0;130;2;131; ; 
"=""17:15""";212;0;"2,647";"2,859";0;212;0;212; ; 
"=""17:30""";209;1;"2,730";"2,940";0;209;0;209; ; 
"=""17:45""";204;1;"2,504";"2,708";0;204;0;204; ; 
"=""18:00""";120;0;"2,269";"2,390";0;120;2;122; ; 
"=""18:15""";119;0;"2,186";"2,305";0;119;1;119; ; 
"=""18:30""";110;0;"2,584";"2,695";0;110;2;112; ; 
"=""18:45""";74;0;"3,280";"3,355";0;74;2;76; ; 
"=""19:00""";21;1;"2,743";"2,765";0;21;0;21; ; 
"=""19:15""";0;0;"3,853";"4,006";0;0;1;; ; 
"=""19:30""";0;0;"3,686";"3,686";0;0;0;; ; 
"=""19:45""";0;0;"4,542";"5,404";0;0;0;; ; 
"=""20:00"""; ;0;"3,676";;0;;0;; ; 
"=""20:15"""; ;0;"2,943";;0;;0;; ; 
"=""20:30"""; ;0;"3,109";;0;;0;; ; 
"=""20:45"""; ;0;"3,803";;0;;0;; ; 
"=""21:00"""; ;0;"4,137";;0;;0;; ; 
"=""21:15"""; ;0;"3,712";;0;;0;; ; 
"=""21:30"""; ;0;"3,227";;0;;0;; ; 
"=""21:45"""; ;0;"3,101";;0;;0;; ; 
"=""22:00"""; ;0;"2,611";;0;;0;; ; 
"=""22:15"""; ;0;"2,744";;0;;0;; ; 
"=""22:30"""; ;0;"2,504";;0;;0;; ; 
"=""22:45"""; ;0;"2,689";;0;;0;; ; 
"=""23:00"""; ;0;"2,185";;0;;0;; ; 
"=""23:15"""; ;0;"2,211";;0;;0;; ; 
"=""23:30"""; ;0;"2,675";;0;;0;; ; 
"=""23:45"""; ;0;"2,073";;0;;0;; ; 
"=""00:00"""; ;0;"2,378";;0;;0;;300;"3,000"
