 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""12:15""";811;0;25;836;23;811;"1,118";"1,952"; ; 
"=""12:22"""; ; ; ; ; ; ; ; ; ;"1,920"
"=""12:27"""; ; ; ; ; ; ; ; ; ;"1,860"
"=""12:30""";745;0;35;780;157;745;"1,340";"2,241"; ; 
"=""12:32"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:45""";"1,957";0;35;"1,992";23;"1,957";194;"2,173"; ; 
"=""12:47"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""12:52"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:00""";"2,266";852;36;"3,154";38;"2,266";0;"2,304"; ; 
"=""13:15""";"1,427";"1,719";64;"3,210";59;"1,427";0;"1,486"; ; 
"=""13:30""";"1,072";"1,333";32;"2,437";30;"1,072";0;"1,102"; ; 
"=""13:45""";975;"1,064";555;"2,593";30;975;0;"1,005"; ; 
"=""14:00""";966;667;660;"2,292";31;966;0;996; ; 
"=""14:15""";"1,243";0;"1,176";"2,419";11;"1,243";10;"1,264"; ; 
"=""14:30""";"1,257";0;"1,050";"2,307";16;"1,257";87;"1,360"; ; 
"=""14:45""";846;0;"1,323";"2,169";10;846;20;876; ; 
"=""15:00""";"1,035";0;"1,509";"2,544";0;"1,035";0;"1,035"; ; 
"=""15:15""";"1,500";0;661;"2,161";15;"1,500";89;"1,603"; ; 
"=""15:22"""; ; ; ; ; ; ; ; ; ;0
"=""15:27"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:30""";"1,774";0;168;"1,942";85;"1,774";83;"1,942"; ; 
"=""15:45""";"1,191";0;358;"1,549";32;"1,191";729;"1,952"; ; 
"=""16:00""";775;0;25;800;20;775;568;"1,363"; ; 
"=""16:15""";664;196;18;878;17;664;0;680; ; 
"=""16:30""";708;104;15;828;15;708;0;723; ; 
"=""16:45""";826;0;23;849;22;826;300;"1,148"; ; 
"=""17:00""";502;359;33;894;29;502;0;531; ; 
"=""17:15""";292;708;791;"1,791";11;292;0;303; ; 
"=""17:30""";129;0;"1,884";"2,013";0;129;2;131; ; 
"=""17:45""";281;0;"1,762";"2,043";0;281;1;282; ; 
"=""18:00""";515;0;"2,157";"2,672";0;515;2;517; ; 
"=""18:15""";409;1;"1,866";"2,276";0;409;0;409; ; 
"=""18:30""";194;0;"2,611";"2,805";0;194;0;194; ; 
"=""18:45""";44;0;"2,454";"2,498";0;44;0;44; ; 
"=""19:00""";0;0;"2,306";"2,305";0;0;1;; ; 
"=""19:15""";0;1;"3,559";"3,200";0;0;0;; ; 
"=""19:30""";0;0;"3,755";"3,754";0;0;0;; ; 
"=""19:45""";0;0;"2,452";"2,437";0;0;0;; ; 
"=""20:00"""; ;0;"2,926";;0;;2;; ; 
"=""20:15"""; ;1;"3,167";;0;;0;; ; 
"=""20:30"""; ;0;"3,056";;0;;0;; ; 
"=""20:45"""; ;0;"3,779";;0;;1;; ; 
"=""21:00"""; ;0;"3,984";;0;;0;; ; 
"=""21:15"""; ;1;"3,568";;0;;0;; ; 
"=""21:30"""; ;0;"3,197";;0;;0;; ; 
"=""21:45"""; ;1;"3,066";;0;;0;; ; 
"=""22:00"""; ;0;"2,841";;0;;3;; ; 
"=""22:15"""; ;0;"2,844";;0;;0;; ; 
"=""22:30"""; ;0;"1,786";;0;;4;; ; 
"=""22:45"""; ;1;"2,484";;0;;0;; ; 
"=""23:00"""; ;0;"2,111";;0;;0;; ; 
"=""23:15"""; ;0;"2,371";;0;;2;; ; 
"=""23:30"""; ;0;"2,188";;0;;2;; ; 
"=""23:45"""; ;0;"2,132";;0;;3;; ; 
"=""00:00"""; ;0;"2,155";;0;;0;;300;"3,000"
